Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
46.2328	2910.26	0.0158861	145.49	23.497	-38.6505
46.5515	2931.15	0.0158817	146.539	23.504	-32.2393
46.8006	2950.87	0.0158599	147.522	23.502	-31.1136
47.0948	2970.54	0.0158539	148.505	23.497	-23.3365
47.3752	2990.2	0.0158435	149.488	23.503	-23.7127
47.6654	3009.86	0.0158364	150.471	23.504	-20.6014
47.9644	3030.83	0.0158255	151.519	23.501	-27.2631
48.2517	3050.48	0.0158177	152.502	23.497	-29.0649
48.5342	3070.14	0.0158084	153.485	23.503	-46.3246
48.8326	3091.11	0.0157977	154.534	23.501	-49.7981
49.1117	3110.77	0.0157876	155.517	23.495	-74.1043
49.3845	3130.42	0.0157757	156.5	23.497	-77.8915
49.6661	3150.08	0.0157666	157.483	23.505	-70.138
49.9604	3169.74	0.0157617	158.466	23.506	-61.0255
50.257	3190.71	0.015751	159.515	23.501	-63.9412
50.524	3210.37	0.0157378	160.498	23.501	-57.2348
50.8048	3230.02	0.0157289	161.481	23.511	-47.4865
51.1064	3250.99	0.0157203	162.529	23.506	-60.2104
51.3894	3270.65	0.0157123	163.512	23.501	-55.5904
51.6684	3290.31	0.0157032	164.495	23.497	-63.5716
51.9448	3309.96	0.0156935	165.478	23.5	-71.9585
52.2203	3329.62	0.0156836	166.461	23.502	-93.9219
52.5201	3350.59	0.0156749	167.51	23.499	-99.8976
52.7894	3370.25	0.0156634	168.493	23.5	-95.424
53.0563	3389.91	0.0156513	169.476	23.499	-96.1129
53.3531	3410.87	0.0156421	170.525	23.505	-108.891
53.6332	3430.53	0.0156341	171.508	23.507	-114.314
53.9171	3450.19	0.0156273	172.491	23.506	-89.118
54.2094	3471.16	0.0156171	173.539	23.504	-78.3605
54.4813	3490.81	0.0156071	174.522	23.496	-94.3884
54.7527	3510.47	0.015597	175.505	23.492	-99.4248
55.0245	3530.13	0.0155871	176.488	23.493	-104.209
55.2988	3549.79	0.0155781	177.472	23.497	-110.106
55.5868	3570.75	0.0155672	178.52	23.504	-116.924
55.8679	3590.41	0.0155603	179.503	23.505	-142.294
56.1555	3610.07	0.0155552	180.486	23.501	-130.432
56.466	3631.03	0.0155509	181.535	23.504	-110.372
56.7399	3650.7	0.0155422	182.518	23.504	-105.469
56.991	3670.25	0.0155278	183.501	23.494	-103.293
57.2489	3690	0.0155146	184.484	23.495	-117.175
57.5091	3709.67	0.0155025	185.467	23.498	-128.146
57.7991	3730.63	0.0154931	186.515	23.502	-122.978
58.0834	3750.29	0.0154877	187.499	23.499	-122.498
58.3478	3769.95	0.0154771	188.482	23.5	-143.511
58.6362	3790.92	0.0154675	189.53	23.498	-153.189
58.9036	3810.58	0.0154579	190.513	23.497	-158.069
59.1691	3830.23	0.0154479	191.496	23.499	-165.184
59.4481	3849.89	0.0154415	192.479	23.509	-168.254
59.7223	3869.55	0.0154339	193.462	23.505	-179.318
60.0085	3890.52	0.0154243	194.511	23.505	-163.297
60.2723	3910.17	0.0154142	195.494	23.501	-164.556
60.5367	3929.83	0.0154044	196.477	23.497	-151.939
60.8152	3950.8	0.0153931	197.526	23.5	-163.846
61.0815	3970.46	0.015384	198.509	23.5	-158.961
61.3549	3990.11	0.0153767	199.492	23.502	-167.109
61.6417	4011.08	0.0153679	200.54	23.498	-184.877
61.9046	4030.74	0.0153581	201.523	23.501	-177.842
62.164	4050.4	0.0153476	202.506	23.499	-191.122
62.4212	4070.06	0.0153367	203.489	23.5	-220.077
62.6947	4089.71	0.0153298	204.472	23.498	-235.524
62.9762	4110.68	0.0153201	205.521	23.493	-227.61
