Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
30.0714	1770.12	0.0169884	88.4736	23.494	79.6977
30.4092	1791.09	0.0169781	89.5222	23.503	73.2606
30.7233	1810.75	0.0169672	90.5052	23.502	73.4746
31.0396	1830.4	0.0169578	91.4883	23.5	74.6661
31.3822	1851.35	0.016951	92.5369	23.496	72.9722
31.6666	1871	0.0169249	93.5199	23.5	71.2083
31.9983	1890.68	0.0169243	94.5029	23.505	85.6688
32.3017	1910.34	0.0169088	95.486	23.511	83.4922
32.6163	1930	0.0168996	96.469	23.507	86.9703
32.9454	1950.97	0.0168867	97.5176	23.504	90.308
33.2543	1970.63	0.016875	98.5006	23.496	82.637
33.5642	1990.29	0.016864	99.4837	23.498	64.8185
33.8942	2011.25	0.0168523	100.532	23.5	59.6313
34.2074	2030.91	0.0168434	101.515	23.497	56.4603
34.5146	2050.57	0.0168317	102.498	23.5	53.2793
34.8194	2070.23	0.0168191	103.481	23.504	52.3995
35.1293	2089.88	0.0168092	104.464	23.502	48.1839
35.4555	2110.85	0.0167968	105.513	23.493	59.9865
35.7612	2130.51	0.0167853	106.496	23.495	58.6798
36.0672	2150.17	0.0167741	107.479	23.499	59.6594
36.3967	2171.14	0.0167639	108.528	23.499	70.4382
36.7018	2190.79	0.0167528	109.511	23.502	69.9698
37.0094	2210.45	0.0167429	110.494	23.502	56.4576
37.312	2230.11	0.0167311	111.477	23.495	44.3047
37.614	2249.77	0.0167191	112.46	23.496	34.9607
37.9428	2270.73	0.0167095	113.508	23.499	34.0409
38.2483	2290.39	0.0166995	114.491	23.508	33.575
38.5566	2310.05	0.0166908	115.474	23.501	27.8596
38.8816	2331.02	0.0166801	116.523	23.496	24.1326
39.1822	2350.67	0.0166685	117.506	23.503	26.5731
39.4857	2370.33	0.0166583	118.489	23.504	33.1864
39.809	2391.3	0.0166474	119.538	23.504	43.5637
40.1149	2410.96	0.0166386	120.521	23.498	43.8286
40.4119	2430.62	0.0166262	121.504	23.496	39.6864
40.7164	2450.27	0.0166171	122.487	23.506	37.2707
41.0192	2469.93	0.0166074	123.47	23.499	25.8591
41.341	2490.9	0.0165968	124.518	23.501	12.2222
41.6422	2510.55	0.0165869	125.501	23.493	6.33581
41.9387	2530.22	0.0165751	126.485	23.497	3.11153
42.2599	2551.18	0.0165648	127.533	23.501	-0.401463
42.5619	2570.84	0.0165556	128.516	23.503	9.03927
42.8623	2590.49	0.016546	129.499	23.498	7.36826
43.1534	2610.16	0.0165329	130.482	23.5	21.1012
43.4519	2629.81	0.0165228	131.465	23.506	15.3952
43.773	2650.78	0.0165133	132.514	23.505	18.8582
44.0711	2670.44	0.0165033	133.497	23.502	2.8084
44.3758	2690.1	0.016496	134.48	23.501	19.0335
44.6878	2711.06	0.0164835	135.528	23.5	18.717
44.9855	2730.72	0.0164738	136.512	23.499	-2.77804
45.2812	2750.38	0.0164636	137.495	23.503	-3.61241
45.5809	2770.04	0.016455	138.478	23.499	-7.73307
45.8783	2789.69	0.0164456	139.461	23.496	-24.7488
46.1895	2810.66	0.0164337	140.509	23.496	-22.831
46.4811	2830.32	0.0164226	141.492	23.494	-21.0743
46.7813	2849.97	0.0164146	142.475	23.502	-12.522
47.0995	2870.95	0.0164056	143.524	23.504	-8.83371
47.3901	2890.6	0.0163945	144.507	23.502	-6.40433
47.6835	2910.26	0.0163846	145.49	23.498	-16.5898
47.9894	2931.23	0.0163718	146.539	23.502	-19.6945
48.2876	2950.88	0.0163638	147.522	23.5	-30.8811
48.5804	2970.54	0.016354	148.505	23.498	-39.4671
48.8671	2990.2	0.0163424	149.488	23.499	-49.1635
49.1613	3009.86	0.0163334	150.471	23.503	-57.13
49.4717	3030.83	0.0163229	151.519	23.507	-54.1315
49.7572	3050.48	0.0163112	152.502	23.5	-46.5259
50.0441	3070.14	0.0163002	153.485	23.502	-56.2132
50.3523	3091.11	0.0162894	154.534	23.495	-50.7248
50.6462	3110.77	0.0162809	155.517	23.502	-32.5915
50.9339	3130.42	0.0162706	156.5	23.501	-50.6572
51.2237	3150.08	0.0162611	157.483	23.503	-33.0338
51.5161	3169.74	0.0162525	158.466	23.5	-57.174
51.8194	3190.71	0.0162407	159.515	23.499	-62.9774
52.0926	3210.31	0.0162267	160.498	23.504	-75.8381
52.4113	3229.97	0.0162265	161.481	23.504	-81.8469
52.7056	3250.99	0.0162122	162.529	23.501	-85.6119
53	3270.65	0.0162047	163.512	23.494	-92.8871
53.2768	3290.31	0.016192	164.495	23.5	-81.8591
53.56	3309.96	0.0161814	165.478	23.505	-88.1489
53.8438	3329.62	0.0161712	166.461	23.502	-71.6646
54.1523	3350.59	0.016162	167.51	23.5	-70.1164
54.4418	3370.25	0.0161537	168.493	23.504	-66.6123
54.73	3389.9	0.016145	169.476	23.498	-88.4874
55.0262	3410.87	0.0161326	170.525	23.497	-85.4297
55.3005	3430.53	0.0161201	171.508	23.499	-97.1171
55.5795	3450.19	0.0161091	172.491	23.505	-115.599
55.885	3471.16	0.0160998	173.539	23.503	-117.014
56.1768	3490.81	0.0160928	174.522	23.503	-123.821
56.4601	3510.47	0.0160833	175.505	23.497	-133.085
56.7393	3530.13	0.0160729	176.488	23.494	-125.672
57.0137	3549.78	0.0160612	177.472	23.5	-113.244
57.299	3570.76	0.0160467	178.52	23.498	-117.642
57.5703	3590.41	0.0160345	179.503	23.505	-94.0311
57.8564	3610.07	0.0160264	180.486	23.506	-122.417
58.162	3631.04	0.016018	181.535	23.502	-123.165
58.4391	3650.69	0.0160077	182.518	23.497	-113.328
58.711	3670.35	0.015996	183.501	23.501	-143.742
58.9971	3690	0.0159884	184.484	23.497	-166.277
59.2825	3709.67	0.0159806	185.467	23.502	-137.291
59.5933	3730.64	0.015974	186.515	23.498	-168.643
59.8758	3750.29	0.0159656	187.499	23.494	-172.785
60.1533	3769.95	0.015956	188.482	23.498	-158.926
60.4473	3790.92	0.0159453	189.53	23.499	-141.493
60.7263	3810.57	0.0159363	190.513	23.502	-143.32
60.9986	3830.24	0.0159256	191.496	23.496	-157.927
61.2689	3849.89	0.0159145	192.479	23.499	-145.077
61.5408	3869.55	0.0159039	193.462	23.502	-147.412
61.8354	3890.51	0.0158939	194.511	23.502	-152.882
62.1073	3910.18	0.0158835	195.494	23.5	-162.594
62.3689	3929.71	0.0158711	196.477	23.498	-179.565
62.6473	3950.8	0.0158569	197.526	23.498	-199.129
62.9225	3970.46	0.0158477	198.509	23.502	-200.376
63.1983	3990.11	0.0158387	199.492	23.506	-198.964
63.4992	4011.08	0.0158309	200.54	23.506	-201.439
63.7772	4030.74	0.0158227	201.523	23.507	-184.687
64.053	4050.4	0.015814	202.506	23.496	-186.479
64.3356	4070.05	0.0158071	203.489	23.502	-206.122
64.6056	4089.71	0.0157971	204.472	23.504	-176.085
64.8924	4110.68	0.0157863	205.521	23.504	-175.195
65.1676	4130.34	0.0157778	206.504	23.502	-205.771
65.4339	4150	0.0157672	207.487	23.492	-234.104
65.7262	4170.96	0.0157581	208.536	23.499	-219.529
65.9905	4190.63	0.0157472	209.519	23.494	-239.383
66.2538	4210.28	0.0157362	210.502	23.496	-241.251
66.5215	4229.94	0.0157264	211.485	23.503	-247.649
66.8075	4249.59	0.0157209	212.468	23.506	-234.6
67.0821	4270.57	0.015708	213.516	23.504	-236.582
67.3503	4290.22	0.0156986	214.499	23.502	-225.306
67.6161	4309.88	0.0156886	215.482	23.495	-221.941
67.9068	4330.85	0.0156798	216.531	23.505	-234.046
68.186	4350.5	0.0156731	217.514	23.507	-230.222
68.4535	4370.16	0.0156638	218.497	23.503	-246.061
68.72	4389.82	0.0156544	219.48	23.501	-261.344
68.9789	4409.48	0.0156433	220.463	23.495	-262.562
69.2706	4430.44	0.0156351	221.512	23.499	-283.977
69.5349	4450.1	0.0156255	222.495	23.497	-280.693
69.7998	4469.76	0.015616	223.478	23.501	-288.383
70.0903	4490.73	0.0156078	224.526	23.499	-299.105
70.3528	4510.38	0.015598	225.509	23.498	-256.055
70.6121	4530.04	0.0155875	226.492	23.498	-282.478
70.8944	4551.01	0.0155777	227.541	23.502	-296.51
71.166	4570.66	0.0155702	228.524	23.503	-304.191
71.4218	4590.33	0.0155592	229.507	23.5	-299.92
71.6942	4609.98	0.015552	230.49	23.504	-271.419
71.959	4629.64	0.0155431	231.473	23.502	-320.413
72.2413	4650.61	0.0155337	232.522	23.502	-311.462
72.4844	4670.11	0.0155209	233.505	23.505	-338.056
72.7446	4689.98	0.0155106	234.488	23.498	-337.667
73.0561	4710.82	0.0155082	235.536	23.499	-347.785
73.2989	4730.55	0.0154948	236.519	23.508	-323.559
73.576	4750.21	0.015489	237.503	23.5	-330.492
73.836	4769.86	0.0154797	238.486	23.498	-315.033
74.09	4789.52	0.0154692	239.469	23.498	-317.441
74.3729	4810.49	0.0154606	240.517	23.502	-319.497
74.6401	4830.15	0.015453	241.5	23.499	-329.594
74.9083	4849.8	0.0154456	242.483	23.498	-344.629
75.1839	4870.77	0.0154357	243.532	23.495	-359.565
75.4306	4890.43	0.0154241	244.515	23.508	-374.694
75.6904	4910.09	0.0154153	245.498	23.493	-379.404
75.9552	4929.74	0.0154076	246.481	23.502	-381.197
76.2133	4949.41	0.0153985	247.464	23.503	-385.153
76.4928	4970.37	0.0153898	248.513	23.501	-388.472
76.746	4990.03	0.0153799	249.496	23.505	-373.6
77.0083	5009.69	0.0153719	250.479	23.499	-378.403
77.2772	5030.65	0.0153613	251.527	23.495	-371.987
77.539	5050.31	0.0153533	252.51	23.498	-381.542
77.7784	5069.97	0.015341	253.493	23.5	-377.092
78.0487	5089.62	0.0153349	254.476	23.508	-386.378
78.3188	5109.28	0.0153287	255.459	23.506	-413.639
78.6003	5130.25	0.015321	256.508	23.499	-415.725
78.8538	5149.91	0.0153117	257.491	23.504	-442.629
79.1147	5169.57	0.0153039	258.474	23.498	-427.861
79.3812	5190.54	0.0152934	259.523	23.496	-448.972
79.6391	5210.19	0.0152853	260.506	23.496	-441.111
79.8959	5229.85	0.0152769	261.489	23.504	-430.558
80.1784	5250.82	0.0152697	262.537	23.505	-421.463
80.4246	5270.48	0.0152595	263.52	23.507	-421.756
80.6738	5290.13	0.0152499	264.503	23.501	-425.465
80.9129	5309.79	0.0152384	265.486	23.496	-432.07
81.164	5329.45	0.0152293	266.469	23.502	-457.061
81.4387	5350.41	0.015221	267.518	23.507	-472.773
81.701	5370.08	0.0152141	268.501	23.5	-467.588
81.965	5389.73	0.0152076	269.484	23.497	-486.204
82.1969	5410.71	0.0151915	270.533	23.497	-502.907
82.4508	5430.35	0.0151833	271.516	23.497	-487.919
82.6741	5449.9	0.0151699	272.499	23.496	-549.156
83.0056	5469.62	0.0151758	273.482	23.499	-547.905
83.2065	5489.32	0.0151579	274.465	23.5	-547.888
83.4838	5510.3	0.0151505	275.513	23.498	-500.332
83.7513	5529.95	0.015145	276.496	23.499	-473.323
83.9904	5549.62	0.0151344	277.479	23.497	-490.815
84.2268	5570.58	0.0151199	278.528	23.496	-518.065
84.4748	5590.24	0.0151111	279.511	23.505	-523.374
84.7203	5609.9	0.0151019	280.494	23.503	-536.716
84.9811	5629.55	0.0150955	281.477	23.502	-547.196
85.2222	5649.22	0.0150857	282.46	23.5	-563.312
85.4772	5670.18	0.0150749	283.509	23.499	-546.788
85.7366	5689.84	0.0150684	284.492	23.5	-556.63
85.9792	5709.49	0.015059	285.475	23.501	-548.206
86.2338	5730.46	0.0150483	286.523	23.505	-533.707
86.4688	5750.13	0.0150377	287.506	23.499	-546.468
86.726	5769.78	0.0150311	288.49	23.498	-540.317
86.9894	5790.75	0.0150221	289.538	23.498	-552.657
87.2349	5810.4	0.0150136	290.521	23.502	-558.943
87.4737	5830.06	0.0150039	291.504	23.5	-580.82
87.7319	5849.71	0.0149976	292.487	23.5	-595.806
87.964	5869.38	0.0149869	293.47	23.5	-607.573
88.2346	5890.34	0.0149795	294.519	23.503	-607.656
88.4779	5910	0.0149709	295.502	23.502	-625.455
88.7301	5929.66	0.0149638	296.485	23.5	-611.052
88.9912	5950.63	0.0149549	297.533	23.499	-605.709
89.2227	5970.29	0.0149445	298.517	23.501	-599.129
89.4188	5987.32	0.0149347	299.368	23.506	-597.296
