Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
50.1122	4011.08	0.0124934	200.54	23.501	-270.918
50.3479	4030.74	0.012491	201.523	23.508	-253.358
50.5716	4050.4	0.0124856	202.506	23.501	-254.374
50.8016	4070.05	0.0124818	203.489	23.503	-271.572
51.0319	4089.71	0.0124781	204.472	23.502	-241.462
51.2742	4110.68	0.0124734	205.521	23.503	-239.551
51.4988	4130.34	0.0124684	206.504	23.497	-270.744
51.7281	4150	0.0124646	207.487	23.499	-291.371
51.9698	4170.96	0.0124599	208.536	23.498	-280.474
52.2039	4190.62	0.0124573	209.519	23.499	-302.029
52.4316	4210.28	0.0124532	210.502	23.495	-306.322
52.6574	4229.94	0.0124487	211.485	23.5	-316.159
52.8853	4249.59	0.0124448	212.468	23.494	-299.382
53.1219	4270.57	0.0124391	213.516	23.503	-302.008
53.3501	4290.22	0.0124353	214.499	23.508	-292.781
53.5805	4309.88	0.012432	215.482	23.51	-288.293
53.8293	4330.85	0.0124293	216.531	23.495	-298.173
54.0684	4350.5	0.0124281	217.514	23.494	-293.823
54.2916	4370.16	0.0124232	218.497	23.491	-306.462
54.5171	4389.82	0.012419	219.48	23.503	-320.166
54.7407	4409.48	0.0124143	220.463	23.503	-323.526
54.9847	4430.44	0.0124107	221.512	23.502	-348.779
55.2243	4450.1	0.0124097	222.495	23.507	-345.475
55.4469	4469.76	0.0124049	223.478	23.501	-354.686
55.6978	4490.73	0.0124028	224.526	23.499	-365.85
55.909	4510.39	0.0123956	225.509	23.502	-323.605
56.1431	4530.04	0.0123935	226.492	23.503	-348.772
56.3765	4551.02	0.0123877	227.541	23.502	-359.556
56.6015	4570.66	0.0123837	228.524	23.498	-365.207
56.8339	4590.33	0.0123812	229.507	23.497	-358.249
57.0593	4609.98	0.0123773	230.49	23.498	-329.546
57.2887	4629.64	0.0123743	231.473	23.496	-380.152
57.5357	4650.61	0.0123716	232.522	23.493	-372.092
57.7616	4670.27	0.0123679	233.505	23.497	-399.73
57.9767	4689.78	0.0123623	234.488	23.506	-402.645
58.2196	4710.98	0.0123583	235.536	23.504	-417.107
58.4412	4730.52	0.0123541	236.519	23.507	-388.626
58.7267	4750.16	0.0123631	237.503	23.502	-397.972
58.9103	4769.87	0.0123505	238.486	23.503	-378.922
59.0823	4789.53	0.0123357	239.469	23.497	-378.754
59.3854	4810.45	0.0123451	240.517	23.494	-380.923
59.6038	4830.15	0.01234	241.5	23.505	-389.668
59.8225	4849.81	0.012335	242.483	23.502	-401.866
60.0684	4870.77	0.0123324	243.532	23.498	-417.413
60.291	4890.43	0.0123284	244.515	23.495	-434.114
60.5112	4910.09	0.0123238	245.498	23.501	-441.318
60.7394	4929.74	0.012321	246.481	23.507	-443.262
60.9724	4949.4	0.0123192	247.464	23.503	-446.941
61.2084	4970.37	0.0123147	248.513	23.501	-453.018
61.4302	4990.03	0.0123106	249.496	23.5	-439.009
61.6552	5009.69	0.0123072	250.479	23.502	-443.07
61.8851	5030.65	0.0123016	251.527	23.502	-431.856
62.115	5050.31	0.0122992	252.51	23.502	-445.057
62.3458	5069.97	0.0122971	253.493	23.502	-434.912
62.5628	5089.63	0.0122922	254.476	23.496	-440.414
62.7931	5109.28	0.01229	255.459	23.497	-470.932
63.0165	5130.26	0.0122833	256.508	23.497	-477.666
63.2354	5149.91	0.0122789	257.491	23.505	-505.819
63.4695	5169.57	0.0122775	258.474	23.499	-491.037
63.7137	5190.54	0.012275	259.523	23.495	-514.583
63.9287	5210.19	0.0122699	260.506	23.496	-505.865
64.1554	5229.85	0.0122672	261.489	23.497	-495.303
64.406	5250.82	0.0122659	262.537	23.497	-485.08
64.6239	5270.48	0.0122615	263.52	23.502	-486.549
64.8488	5290.13	0.0122584	264.503	23.498	-488.805
65.0667	5309.79	0.0122541	265.486	23.5	-493.805
65.2895	5329.45	0.0122507	266.469	23.498	-516.185
65.5318	5350.41	0.012248	267.518	23.495	-532.588
65.7494	5370.08	0.0122437	268.501	23.498	-525.224
65.976	5389.73	0.0122411	269.484	23.5	-550.011
66.2126	5410.7	0.0122373	270.533	23.498	-568.141
66.439	5430.35	0.0122348	271.516	23.498	-548.021
66.6529	5450.02	0.0122298	272.499	23.499	-615.654
66.8542	5469.68	0.0122227	273.482	23.498	-621.199
67.0827	5489.33	0.0122206	274.465	23.502	-617.346
67.3169	5510.3	0.0122166	275.513	23.508	-560.593
67.5457	5529.96	0.0122145	276.496	23.503	-535.137
67.7501	5549.62	0.0122081	277.479	23.498	-547.974
67.9909	5570.58	0.0122054	278.528	23.499	-573.98
68.2046	5590.24	0.0122007	279.511	23.509	-583.788
68.4196	5609.9	0.0121962	280.494	23.509	-596.367
68.6349	5629.55	0.0121919	281.477	23.507	-605.736
68.8517	5649.21	0.0121878	282.46	23.501	-624.013
69.0844	5670.18	0.0121838	283.509	23.499	-609.525
69.313	5689.84	0.0121819	284.492	23.505	-621.201
69.541	5709.49	0.0121799	285.475	23.499	-611.117
69.764	5730.46	0.0121742	286.523	23.497	-596.31
69.9768	5750.12	0.0121696	287.506	23.5	-607.503
70.1907	5769.78	0.0121652	288.49	23.5	-598.825
70.4333	5790.74	0.0121631	289.538	23.502	-611.04
70.6624	5810.4	0.0121614	290.521	23.498	-618.499
70.8667	5830.06	0.0121554	291.504	23.503	-638.01
71.0637	5849.72	0.0121482	292.487	23.505	-649.669
71.29	5869.38	0.0121461	293.47	23.504	-665.687
71.5126	5890.35	0.0121406	294.519	23.498	-668.982
71.7309	5910	0.0121372	295.502	23.498	-684.641
71.95	5929.66	0.0121339	296.485	23.497	-674.645
72.1785	5950.63	0.0121296	297.533	23.496	-671.345
72.3862	5970.29	0.0121244	298.517	23.496	-659.422
