Filename:	D:\Users\Thermal_Users\LeBlanc\Ag1 ink 8_9_16.tg1d

Temperature (°C)	Weight (mg)
504.316	101.4330
504.470	101.4324
504.633	101.4318
504.798	101.4312
504.968	101.4307
505.149	101.4301
505.327	101.4295
505.494	101.4290
505.651	101.4285
505.805	101.4279
505.966	101.4272
506.122	101.4266
506.269	101.4260
506.417	101.4255
506.571	101.4250
506.726	101.4246
506.884	101.4241
507.042	101.4236
507.205	101.4230
507.373	101.4225
507.552	101.4220
507.741	101.4214
507.926	101.4208
508.098	101.4202
508.258	101.4196
508.407	101.4190
508.560	101.4184
508.719	101.4178
508.888	101.4170
509.051	101.4163
509.208	101.4158
509.369	101.4154
509.535	101.4151
509.692	101.4147
509.833	101.4143
509.965	101.4137
510.093	101.4132
510.229	101.4128
510.373	101.4123
510.525	101.4118
510.690	101.4112
510.863	101.4105
511.047	101.4099
511.251	101.4093
511.468	101.4086
511.680	101.4080
511.876	101.4073
512.060	101.4069
512.239	101.4064
512.413	101.4060
512.577	101.4054
512.731	101.4049
512.880	101.4044
513.030	101.4038
513.181	101.4033
513.333	101.4028
513.495	101.4023
513.661	101.4018
513.815	101.4012
513.962	101.4006
514.112	101.4001
514.273	101.3996
514.447	101.3990
514.628	101.3984
514.805	101.3978
514.977	101.3973
515.145	101.3968
515.315	101.3963
515.486	101.3957
515.658	101.3952
515.823	101.3947
515.982	101.3941
516.135	101.3936
516.288	101.3930
516.448	101.3925
516.606	101.3920
516.752	101.3916
516.889	101.3911
517.032	101.3905
517.190	101.3899
517.357	101.3894
517.535	101.3887
517.718	101.3880
517.901	101.3874
518.070	101.3869
518.229	101.3864
518.387	101.3860
518.534	101.3855
518.669	101.3850
518.808	101.3846
518.955	101.3840
519.110	101.3835
519.282	101.3829
519.472	101.3823
519.666	101.3818
519.854	101.3812
520.038	101.3807
520.217	101.3801
520.380	101.3797
520.520	101.3792
520.653	101.3788
520.803	101.3782
520.969	101.3777
521.143	101.3772
521.320	101.3767
521.497	101.3761
521.676	101.3756
521.855	101.3751
522.029	101.3746
522.197	101.3742
522.362	101.3738
522.524	101.3732
522.691	101.3727
522.869	101.3722
523.053	101.3716
523.237	101.3712
523.416	101.3709
523.587	101.3704
523.748	101.3698
523.901	101.3693
524.044	101.3687
524.190	101.3681
524.349	101.3676
524.512	101.3671
524.676	101.3666
524.838	101.3659
524.989	101.3652
525.129	101.3647
525.262	101.3642
525.396	101.3636
525.535	101.3631
525.681	101.3625
525.834	101.3619
525.987	101.3614
526.136	101.3610
526.286	101.3605
526.449	101.3601
526.624	101.3597
526.809	101.3593
527.002	101.3589
527.188	101.3584
527.356	101.3580
527.512	101.3576
527.667	101.3571
527.824	101.3566
527.984	101.3561
528.139	101.3557
528.288	101.3553
528.436	101.3547
528.586	101.3540
528.743	101.3534
528.909	101.3527
529.081	101.3521
529.254	101.3516
529.429	101.3512
529.599	101.3509
529.769	101.3505
529.943	101.3500
530.116	101.3496
530.286	101.3490
530.454	101.3484
530.630	101.3480
530.817	101.3475
531.005	101.3472
531.192	101.3467
531.374	101.3464
531.549	101.3459
531.721	101.3455
531.892	101.3449
532.061	101.3443
532.226	101.3438
532.388	101.3434
532.558	101.3429
532.737	101.3424
532.918	101.3419
533.105	101.3415
533.290	101.3412
533.466	101.3408
533.633	101.3403
533.794	101.3398
533.953	101.3392
534.113	101.3386
534.275	101.3380
534.440	101.3375
534.607	101.3370
534.775	101.3364
534.938	101.3359
535.094	101.3355
535.249	101.3351
535.410	101.3346
535.581	101.3341
535.756	101.3335
535.929	101.3329
536.099	101.3325
536.267	101.3321
536.434	101.3317
536.596	101.3313
536.754	101.3308
536.913	101.3303
537.070	101.3298
537.234	101.3293
537.401	101.3290
537.573	101.3286
537.743	101.3281
537.907	101.3277
538.061	101.3272
538.220	101.3267
538.388	101.3263
538.563	101.3258
538.734	101.3253
538.894	101.3249
539.052	101.3245
539.213	101.3241
539.370	101.3237
539.533	101.3233
539.702	101.3228
539.877	101.3223
540.044	101.3218
540.204	101.3213
540.368	101.3210
540.536	101.3206
540.708	101.3202
540.883	101.3197
541.068	101.3193
541.267	101.3188
541.472	101.3184
541.676	101.3179
541.879	101.3175
542.085	101.3169
542.296	101.3164
542.504	101.3160
542.698	101.3155
542.880	101.3151
543.058	101.3147
543.242	101.3143
543.435	101.3139
543.634	101.3135
543.833	101.3131
544.026	101.3128
544.214	101.3122
544.387	101.3117
544.551	101.3112
544.713	101.3108
544.874	101.3103
545.045	101.3099
545.215	101.3095
545.372	101.3091
545.513	101.3086
545.642	101.3082
545.758	101.3080
545.871	101.3076
545.996	101.3072
546.141	101.3069
546.292	101.3066
546.441	101.3061
546.592	101.3055
546.739	101.3050
546.875	101.3045
546.998	101.3040
547.119	101.3035
547.249	101.3031
547.384	101.3026
547.529	101.3022
547.692	101.3018
547.868	101.3015
548.054	101.3012
548.244	101.3011
548.436	101.3007
548.630	101.3002
548.825	101.2997
549.017	101.2991
549.198	101.2985
549.377	101.2981
549.559	101.2978
549.739	101.2974
549.904	101.2971
550.060	101.2967
550.219	101.2962
550.392	101.2958
550.576	101.2954
550.759	101.2950
550.936	101.2947
551.103	101.2943
551.269	101.2939
551.424	101.2935
551.567	101.2931
551.703	101.2926
551.840	101.2921
551.989	101.2917
552.154	101.2913
552.335	101.2909
552.519	101.2906
552.700	101.2902
552.882	101.2899
553.067	101.2894
553.252	101.2890
553.433	101.2887
553.610	101.2884
553.792	101.2880
553.990	101.2876
554.202	101.2872
554.420	101.2867
554.633	101.2864
554.835	101.2859
555.020	101.2854
555.190	101.2849
555.360	101.2845
555.535	101.2841
555.713	101.2837
555.895	101.2834
556.086	101.2830
556.279	101.2825
556.465	101.2820
556.630	101.2817
556.769	101.2813
556.899	101.2809
557.034	101.2804
557.181	101.2800
557.332	101.2797
557.480	101.2793
557.627	101.2790
557.774	101.2786
557.921	101.2783
558.072	101.2779
558.239	101.2774
558.420	101.2770
558.600	101.2766
558.762	101.2763
558.911	101.2758
559.053	101.2754
559.207	101.2750
559.379	101.2747
559.549	101.2743
559.707	101.2739
559.869	101.2736
560.049	101.2733
560.241	101.2729
560.430	101.2726
560.613	101.2724
560.778	101.2721
560.922	101.2717
561.058	101.2714
561.194	101.2709
561.323	101.2704
561.452	101.2700
561.579	101.2695
561.709	101.2691
561.852	101.2687
562.013	101.2683
562.211	101.2680
562.441	101.2676
562.680	101.2673
562.914	101.2669
563.135	101.2664
563.344	101.2660
563.530	101.2657
563.688	101.2653
563.826	101.2651
563.962	101.2647
564.106	101.2642
564.254	101.2637
564.402	101.2634
564.550	101.2629
564.698	101.2626
564.849	101.2624
565.007	101.2621
565.172	101.2616
565.338	101.2612
565.502	101.2607
565.664	101.2603
565.824	101.2599
565.980	101.2596
566.144	101.2593
566.328	101.2589
566.532	101.2586
566.759	101.2583
567.005	101.2579
567.260	101.2575
567.511	101.2572
567.752	101.2568
567.983	101.2564
568.205	101.2561
568.410	101.2556
568.599	101.2553
568.770	101.2549
568.928	101.2546
569.085	101.2543
569.247	101.2539
569.407	101.2534
569.566	101.2531
569.728	101.2526
569.893	101.2522
570.062	101.2518
570.237	101.2515
570.422	101.2511
570.611	101.2509
570.805	101.2505
571.000	101.2502
571.197	101.2500
571.389	101.2497
571.578	101.2493
571.762	101.2489
571.941	101.2485
572.115	101.2482
572.291	101.2478
572.472	101.2474
572.653	101.2470
572.828	101.2466
573.005	101.2462
573.182	101.2458
573.361	101.2455
573.541	101.2451
573.722	101.2448
573.901	101.2445
574.078	101.2441
574.253	101.2437
574.425	101.2434
574.597	101.2430
574.769	101.2426
574.939	101.2422
575.102	101.2418
575.264	101.2414
575.425	101.2410
575.584	101.2406
575.745	101.2402
575.901	101.2398
576.058	101.2395
576.217	101.2392
576.382	101.2390
576.547	101.2388
576.712	101.2384
576.879	101.2381
577.045	101.2377
577.205	101.2372
577.356	101.2368
577.499	101.2365
577.638	101.2361
577.780	101.2357
577.926	101.2353
578.084	101.2350
578.265	101.2346
578.462	101.2344
578.653	101.2342
578.827	101.2339
578.988	101.2335
579.146	101.2333
579.301	101.2328
579.458	101.2324
579.618	101.2321
579.777	101.2318
579.932	101.2315
580.091	101.2311
580.256	101.2308
580.428	101.2305
580.612	101.2301
580.804	101.2298
580.997	101.2295
581.185	101.2292
581.365	101.2288
581.537	101.2286
581.704	101.2282
581.871	101.2279
582.046	101.2277
582.236	101.2274
582.433	101.2271
582.633	101.2267
582.833	101.2262
583.034	101.2257
583.230	101.2254
583.418	101.2251
583.602	101.2247
583.786	101.2243
583.971	101.2240
584.154	101.2237
584.332	101.2235
584.509	101.2232
584.682	101.2229
584.855	101.2228
585.032	101.2226
585.212	101.2223
585.395	101.2220
585.571	101.2216
585.746	101.2212
585.915	101.2210
586.088	101.2210
586.262	101.2207
586.435	101.2203
586.595	101.2198
586.755	101.2192
586.926	101.2186
587.105	101.2181
587.283	101.2178
587.458	101.2176
587.630	101.2173
587.800	101.2170
587.969	101.2167
588.139	101.2164
588.309	101.2161
588.481	101.2160
588.651	101.2157
588.823	101.2155
588.996	101.2152
589.168	101.2148
589.342	101.2145
589.518	101.2141
589.693	101.2137
589.865	101.2133
590.035	101.2130
590.203	101.2126
590.366	101.2122
590.527	101.2119
590.684	101.2115
590.836	101.2112
590.971	101.2109
591.096	101.2106
591.229	101.2102
591.376	101.2100
591.533	101.2097
591.693	101.2095
591.859	101.2093
592.037	101.2089
592.219	101.2086
592.403	101.2082
592.590	101.2079
592.775	101.2076
592.960	101.2073
593.132	101.2070
593.284	101.2066
593.421	101.2063
593.549	101.2059
593.676	101.2055
593.814	101.2051
593.962	101.2048
594.118	101.2045
594.276	101.2042
594.433	101.2041
594.590	101.2039
594.750	101.2036
594.915	101.2034
595.085	101.2030
595.261	101.2027
595.446	101.2023
595.638	101.2020
595.827	101.2017
596.016	101.2015
596.214	101.2012
596.412	101.2009
596.604	101.2005
596.789	101.2001
596.967	101.1999
597.134	101.1997
597.288	101.1995
597.439	101.1992
597.587	101.1989
597.730	101.1985
597.869	101.1981
598.008	101.1978
598.146	101.1976
598.280	101.1974
598.415	101.1972
598.567	101.1969
598.753	101.1967
598.963	101.1964
599.174	101.1960
599.376	101.1956
599.578	101.1953
599.781	101.1950
599.981	101.1948
600.172	101.1945
600.358	101.1942
600.536	101.1939
600.709	101.1936
600.883	101.1934
601.063	101.1931
601.245	101.1929
601.424	101.1927
601.597	101.1924
601.765	101.1922
601.928	101.1918
602.095	101.1914
602.260	101.1911
602.416	101.1908
602.551	101.1905
602.667	101.1901
602.777	101.1898
602.897	101.1896
603.034	101.1894
603.188	101.1892
603.350	101.1890
603.513	101.1886
603.678	101.1884
603.844	101.1882
604.010	101.1880
604.180	101.1877
604.354	101.1873
604.524	101.1871
604.696	101.1868
604.871	101.1865
605.042	101.1862
605.215	101.1859
605.385	101.1856
605.556	101.1854
605.730	101.1852
605.913	101.1850
606.113	101.1847
606.317	101.1844
606.515	101.1842
606.706	101.1839
606.885	101.1837
607.063	101.1834
607.241	101.1830
607.422	101.1826
607.601	101.1823
607.777	101.1821
607.952	101.1818
608.123	101.1816
608.296	101.1814
608.462	101.1811
608.630	101.1809
608.790	101.1807
608.947	101.1804
609.102	101.1802
609.257	101.1799
609.413	101.1796
609.569	101.1793
609.722	101.1790
609.881	101.1787
610.037	101.1784
610.188	101.1781
610.349	101.1778
610.516	101.1776
610.694	101.1774
610.880	101.1773
611.066	101.1770
611.243	101.1767
611.404	101.1764
611.566	101.1761
611.733	101.1758
611.907	101.1755
612.088	101.1753
612.268	101.1750
612.456	101.1747
612.652	101.1746
612.856	101.1744
613.045	101.1742
613.219	101.1740
613.377	101.1737
613.533	101.1735
613.687	101.1732
613.839	101.1730
613.991	101.1728
614.142	101.1726
614.296	101.1725
614.452	101.1723
614.607	101.1720
614.764	101.1717
614.916	101.1713
615.064	101.1710
615.214	101.1707
615.369	101.1704
615.532	101.1701
615.690	101.1699
615.852	101.1698
616.015	101.1697
616.178	101.1695
616.349	101.1692
616.524	101.1689
616.703	101.1685
616.881	101.1682
617.051	101.1680
617.220	101.1679
617.387	101.1677
617.558	101.1674
617.738	101.1670
617.925	101.1668
618.116	101.1667
618.312	101.1665
618.503	101.1663
618.688	101.1661
618.869	101.1659
619.047	101.1658
619.225	101.1655
619.403	101.1653
619.584	101.1650
619.756	101.1647
619.913	101.1645
620.061	101.1643
620.208	101.1640
620.366	101.1638
620.534	101.1635
620.697	101.1633
620.859	101.1630
621.022	101.1628
621.184	101.1625
621.351	101.1623
621.520	101.1621
621.694	101.1619
621.866	101.1617
622.036	101.1615
622.204	101.1613
622.370	101.1610
622.534	101.1608
622.697	101.1605
622.857	101.1602
623.012	101.1600
623.163	101.1598
623.317	101.1596
623.467	101.1594
623.623	101.1591
623.778	101.1589
623.938	101.1589
624.094	101.1588
624.248	101.1587
624.403	101.1583
624.564	101.1580
624.730	101.1577
624.898	101.1573
625.054	101.1570
625.182	101.1567
625.284	101.1565
625.372	101.1563
625.453	101.1562
625.544	101.1561
625.647	101.1559
625.764	101.1556
625.890	101.1553
626.019	101.1551
626.154	101.1549
626.298	101.1547
626.455	101.1545
626.620	101.1544
626.795	101.1543
626.978	101.1541
627.159	101.1539
627.328	101.1539
627.501	101.1537
627.676	101.1534
627.843	101.1531
628.013	101.1529
628.186	101.1527
628.367	101.1525
628.548	101.1523
628.724	101.1521
628.899	101.1519
629.069	101.1517
629.236	101.1514
629.401	101.1512
629.565	101.1510
629.734	101.1509
629.901	101.1507
630.072	101.1505
630.242	101.1504
630.413	101.1502
630.581	101.1499
630.748	101.1497
630.916	101.1495
631.085	101.1493
631.253	101.1491
631.415	101.1489
631.570	101.1488
631.720	101.1486
631.875	101.1483
632.038	101.1481
632.212	101.1479
632.388	101.1477
632.565	101.1476
632.734	101.1475
632.901	101.1473
633.069	101.1472
633.247	101.1469
633.434	101.1467
633.621	101.1465
633.801	101.1462
633.967	101.1460
634.117	101.1458
634.253	101.1455
634.369	101.1454
634.477	101.1452
634.581	101.1450
634.699	101.1449
634.841	101.1448
635.003	101.1447
635.166	101.1445
635.322	101.1442
635.478	101.1440
635.647	101.1437
635.824	101.1436
636.005	101.1434
636.174	101.1432
636.332	101.1430
636.488	101.1428
636.651	101.1426
636.824	101.1424
637.006	101.1422
637.192	101.1419
637.385	101.1417
637.576	101.1415
637.760	101.1414
637.930	101.1412
638.086	101.1411
638.238	101.1409
638.390	101.1407
638.543	101.1405
638.703	101.1403
638.863	101.1402
639.023	101.1400
639.188	101.1398
639.358	101.1395
639.539	101.1393
639.725	101.1391
639.912	101.1390
640.098	101.1389
640.289	101.1388
640.488	101.1386
640.693	101.1383
640.900	101.1380
641.102	101.1378
641.295	101.1377
641.479	101.1375
641.648	101.1374
641.807	101.1373
641.947	101.1371
642.084	101.1370
642.213	101.1368
642.335	101.1365
642.446	101.1362
642.558	101.1360
642.676	101.1358
642.806	101.1357
642.945	101.1357
643.092	101.1356
643.240	101.1354
643.378	101.1352
643.511	101.1350
643.648	101.1348
643.788	101.1347
643.924	101.1345
644.060	101.1343
644.204	101.1342
644.358	101.1342
644.521	101.1342
644.701	101.1339
644.881	101.1336
645.062	101.1334
645.242	101.1332
645.422	101.1330
645.600	101.1329
645.763	101.1328
645.908	101.1326
646.046	101.1324
646.187	101.1323
646.329	101.1321
646.481	101.1320
646.644	101.1318
646.813	101.1316
646.986	101.1314
647.160	101.1312
647.333	101.1311
647.501	101.1309
647.662	101.1308
647.822	101.1307
647.991	101.1305
648.178	101.1302
648.369	101.1301
648.549	101.1299
648.714	101.1296
648.870	101.1294
649.025	101.1292
649.175	101.1291
649.323	101.1290
649.472	101.1289
649.633	101.1288
649.815	101.1287
650.003	101.1285
650.187	101.1282
650.363	101.1280
650.527	101.1278
650.675	101.1276
650.813	101.1275
650.949	101.1274
651.081	101.1274
651.205	101.1273
651.327	101.1271
651.449	101.1268
651.571	101.1266
651.706	101.1263
651.854	101.1261
652.014	101.1258
652.179	101.1255
652.340	101.1254
652.493	101.1252
652.640	101.1251
652.784	101.1250
652.923	101.1249
653.061	101.1248
653.201	101.1246
653.346	101.1245
653.498	101.1244
653.658	101.1243
653.821	101.1242
653.986	101.1241
654.156	101.1239
654.332	101.1238
654.508	101.1236
654.692	101.1234
654.881	101.1233
655.070	101.1232
655.250	101.1230
655.420	101.1229
655.585	101.1228
655.747	101.1225
655.903	101.1223
656.060	101.1219
656.210	101.1218
656.353	101.1216
656.500	101.1214
656.661	101.1212
656.826	101.1211
656.987	101.1210
657.149	101.1210
657.312	101.1211
657.473	101.1210
657.637	101.1208
657.802	101.1205
657.956	101.1202
658.100	101.1200
658.254	101.1199
658.429	101.1197
658.614	101.1197
658.815	101.1197
659.031	101.1196
659.242	101.1195
659.437	101.1193
659.622	101.1191
659.792	101.1190
659.957	101.1190
660.117	101.1189
660.283	101.1187
660.448	101.1185
660.613	101.1183
660.775	101.1182
660.945	101.1180
661.123	101.1178
661.301	101.1176
661.476	101.1175
661.648	101.1174
661.818	101.1174
661.982	101.1173
662.136	101.1171
662.292	101.1170
662.454	101.1168
662.624	101.1166
662.795	101.1165
662.958	101.1164
663.114	101.1163
663.268	101.1161
663.425	101.1160
663.582	101.1159
663.740	101.1157
663.900	101.1156
664.064	101.1154
664.230	101.1153
664.399	101.1152
664.580	101.1151
664.755	101.1150
664.921	101.1148
665.087	101.1146
665.262	101.1145
665.441	101.1143
665.616	101.1142
665.797	101.1141
665.998	101.1139
666.202	101.1138
666.400	101.1135
666.600	101.1135
666.804	101.1134
666.999	101.1133
667.181	101.1132
667.363	101.1131
667.548	101.1129
667.733	101.1128
667.918	101.1127
668.099	101.1126
668.272	101.1125
668.449	101.1123
668.633	101.1123
668.819	101.1122
669.013	101.1121
669.226	101.1120
669.453	101.1118
669.665	101.1116
669.855	101.1115
670.029	101.1114
670.202	101.1112
670.382	101.1109
670.571	101.1107
670.763	101.1107
670.954	101.1106
671.141	101.1104
671.325	101.1103
671.508	101.1102
671.695	101.1101
671.888	101.1100
672.075	101.1100
672.258	101.1099
672.444	101.1097
672.633	101.1095
672.824	101.1093
673.014	101.1092
673.206	101.1091
673.395	101.1090
673.588	101.1087
673.785	101.1086
673.987	101.1085
674.180	101.1086
674.365	101.1086
674.555	101.1085
674.742	101.1084
674.924	101.1082
675.097	101.1082
675.271	101.1081
675.444	101.1081
675.613	101.1079
675.787	101.1078
675.967	101.1077
676.147	101.1076
676.321	101.1074
676.492	101.1073
676.660	101.1072
676.826	101.1071
676.993	101.1069
677.161	101.1067
677.334	101.1066
677.510	101.1064
677.700	101.1063
677.905	101.1062
678.118	101.1060
678.337	101.1058
678.561	101.1056
678.784	101.1055
679.007	101.1054
679.221	101.1052
679.425	101.1050
679.623	101.1050
679.834	101.1049
680.056	101.1048
680.286	101.1047
680.510	101.1046
680.727	101.1045
680.939	101.1045
681.148	101.1045
681.332	101.1044
681.497	101.1043
681.656	101.1042
681.821	101.1041
681.991	101.1040
682.157	101.1039
682.312	101.1037
682.472	101.1036
682.639	101.1034
682.797	101.1032
682.933	101.1031
683.061	101.1030
683.194	101.1029
683.340	101.1028
683.505	101.1027
683.689	101.1025
683.891	101.1025
684.098	101.1023
684.307	101.1021
684.518	101.1021
684.723	101.1020
684.916	101.1020
685.095	101.1019
685.267	101.1017
685.437	101.1014
685.607	101.1013
685.773	101.1012
685.940	101.1011
686.112	101.1011
686.290	101.1009
686.468	101.1007
686.647	101.1006
686.821	101.1004
686.996	101.1004
687.163	101.1003
687.321	101.1003
687.471	101.1002
687.619	101.1001
687.771	101.0999
687.933	101.0998
688.111	101.0996
688.306	101.0994
688.505	101.0993
688.702	101.0992
688.885	101.0992
689.063	101.0991
689.234	101.0991
689.401	101.0990
689.565	101.0989
689.729	101.0989
689.895	101.0988
690.071	101.0984
690.257	101.0981
690.446	101.0979
690.637	101.0977
690.831	101.0975
691.037	101.0975
691.266	101.0975
691.512	101.0973
691.746	101.0972
691.943	101.0974
692.119	101.0973
692.284	101.0972
692.460	101.0971
692.654	101.0971
692.856	101.0969
693.047	101.0968
693.228	101.0968
693.419	101.0967
693.613	101.0965
693.798	101.0963
693.967	101.0961
694.119	101.0960
694.259	101.0960
694.402	101.0960
694.562	101.0959
694.741	101.0958
694.933	101.0955
695.131	101.0954
695.332	101.0954
695.522	101.0955
695.696	101.0954
695.853	101.0951
695.994	101.0949
696.140	101.0947
696.308	101.0946
696.494	101.0944
696.678	101.0943
696.844	101.0943
696.979	101.0942
697.076	101.0941
697.159	101.0939
697.246	101.0938
697.363	101.0937
697.535	101.0936
697.772	101.0937
698.035	101.0938
698.294	101.0938
698.530	101.0937
698.754	101.0935
698.958	101.0934
699.138	101.0932
699.305	101.0929
699.482	101.0927
699.659	101.0925
699.832	101.0924
700.021	101.0923
700.228	101.0923
700.437	101.0922
700.645	101.0921
700.853	101.0919
701.064	101.0917
701.278	101.0916
701.484	101.0916
701.688	101.0915
701.891	101.0914
702.090	101.0914
702.284	101.0914
702.475	101.0912
702.657	101.0911
702.821	101.0910
702.963	101.0910
703.095	101.0910
703.237	101.0909
703.395	101.0908
703.574	101.0906
703.764	101.0904
703.959	101.0903
704.164	101.0903
704.376	101.0903
704.583	101.0901
704.776	101.0899
704.957	101.0897
705.130	101.0896
705.298	101.0895
705.459	101.0894
705.613	101.0893
705.763	101.0892
705.918	101.0891
706.082	101.0890
706.254	101.0889
706.432	101.0888
706.604	101.0888
706.775	101.0886
706.952	101.0885
707.141	101.0884
707.341	101.0884
707.546	101.0883
707.747	101.0880
707.946	101.0878
708.146	101.0876
708.345	101.0875
708.533	101.0875
708.709	101.0875
708.864	101.0874
709.001	101.0874
709.130	101.0874
709.263	101.0872
709.401	101.0871
709.542	101.0870
709.684	101.0869
709.829	101.0868
709.985	101.0868
710.152	101.0866
710.328	101.0865
710.524	101.0863
710.764	101.0861
711.043	101.0860
711.327	101.0858
711.589	101.0857
711.820	101.0856
712.025	101.0855
712.212	101.0854
712.401	101.0853
712.610	101.0853
712.835	101.0851
713.059	101.0849
713.268	101.0847
713.458	101.0845
713.634	101.0844
713.794	101.0844
713.935	101.0843
714.071	101.0842
714.212	101.0841
714.365	101.0842
714.528	101.0841
714.693	101.0840
714.854	101.0840
715.012	101.0838
715.172	101.0837
715.344	101.0836
715.522	101.0836
715.708	101.0836
715.914	101.0836
716.133	101.0835
716.362	101.0834
716.581	101.0833
716.781	101.0832
716.963	101.0831
717.143	101.0829
717.332	101.0829
717.537	101.0829
717.753	101.0828
717.966	101.0828
718.169	101.0827
718.362	101.0826
718.550	101.0824
718.728	101.0822
718.893	101.0821
719.049	101.0820
719.197	101.0817
719.359	101.0815
719.558	101.0815
719.783	101.0814
720.017	101.0813
720.247	101.0813
720.472	101.0812
720.688	101.0810
720.883	101.0809
721.049	101.0808
721.201	101.0807
721.372	101.0806
721.562	101.0805
721.748	101.0803
721.915	101.0803
722.076	101.0802
722.249	101.0802
722.430	101.0802
722.610	101.0802
722.786	101.0801
722.952	101.0801
723.107	101.0799
723.255	101.0798
723.410	101.0796
723.579	101.0795
723.754	101.0794
723.935	101.0793
724.121	101.0791
724.308	101.0790
724.498	101.0789
724.683	101.0787
724.855	101.0785
725.021	101.0785
725.201	101.0784
725.384	101.0782
725.546	101.0781
725.683	101.0781
725.827	101.0781
725.999	101.0780
726.179	101.0778
726.338	101.0776
726.476	101.0775
726.604	101.0775
726.735	101.0775
726.875	101.0774
727.023	101.0774
727.175	101.0773
727.326	101.0772
727.475	101.0771
727.638	101.0769
727.812	101.0767
728.013	101.0766
728.262	101.0765
728.548	101.0763
728.839	101.0762
729.104	101.0761
729.337	101.0760
729.556	101.0760
729.764	101.0759
729.934	101.0758
730.063	101.0756
730.171	101.0755
730.278	101.0754
730.403	101.0752
730.549	101.0751
730.700	101.0750
730.851	101.0748
731.014	101.0747
731.186	101.0746
731.359	101.0744
731.526	101.0743
731.692	101.0742
731.862	101.0742
732.037	101.0742
732.215	101.0740
732.388	101.0740
732.550	101.0739
732.705	101.0739
732.853	101.0738
732.993	101.0735
733.140	101.0732
733.288	101.0730
733.445	101.0729
733.627	101.0728
733.809	101.0727
733.974	101.0725
734.131	101.0723
734.294	101.0721
734.480	101.0721
734.685	101.0721
734.871	101.0721
735.031	101.0720
735.181	101.0718
735.334	101.0717
735.495	101.0716
735.659	101.0715
735.822	101.0712
735.977	101.0711
736.133	101.0711
736.299	101.0710
736.472	101.0708
736.647	101.0707
736.828	101.0708
737.013	101.0707
737.185	101.0705
737.347	101.0703
737.510	101.0702
737.675	101.0699
737.842	101.0697
738.017	101.0696
738.196	101.0697
738.369	101.0697
738.527	101.0697
738.685	101.0695
738.848	101.0691
739.010	101.0689
739.169	101.0688
739.332	101.0687
739.521	101.0687
739.733	101.0686
739.949	101.0686
740.160	101.0686
740.352	101.0686
740.527	101.0685
740.695	101.0684
740.864	101.0683
741.046	101.0681
741.236	101.0679
741.428	101.0679
741.618	101.0678
741.812	101.0676
742.009	101.0674
742.209	101.0672
742.421	101.0670
742.638	101.0669
742.852	101.0667
743.058	101.0667
743.252	101.0666
743.431	101.0665
743.594	101.0663
743.747	101.0661
743.902	101.0659
744.059	101.0658
744.225	101.0656
744.394	101.0654
744.559	101.0653
744.717	101.0652
744.873	101.0652
745.030	101.0651
745.196	101.0650
745.360	101.0649
745.499	101.0649
745.607	101.0649
745.710	101.0648
745.823	101.0646
745.943	101.0645
746.066	101.0644
746.198	101.0642
746.350	101.0640
746.531	101.0637
746.744	101.0635
746.976	101.0634
747.210	101.0632
747.420	101.0631
747.584	101.0631
747.717	101.0630
747.851	101.0628
747.990	101.0627
748.129	101.0626
748.255	101.0626
748.366	101.0624
748.471	101.0623
748.596	101.0622
748.759	101.0621
748.958	101.0619
749.170	101.0618
749.371	101.0616
749.579	101.0616
749.811	101.0614
750.057	101.0612
750.280	101.0611
750.469	101.0610
750.647	101.0607
750.838	101.0606
751.034	101.0604
751.215	101.0604
751.362	101.0603
751.499	101.0601
751.658	101.0599
751.843	101.0597
752.043	101.0596
752.236	101.0595
752.407	101.0594
752.549	101.0594
752.689	101.0593
752.847	101.0591
753.022	101.0589
753.217	101.0586
753.424	101.0584
753.639	101.0582
753.831	101.0581
753.985	101.0581
754.106	101.0580
754.229	101.0579
754.384	101.0578
754.566	101.0577
754.740	101.0577
754.892	101.0576
755.028	101.0574
755.156	101.0572
755.294	101.0569
755.452	101.0568
755.624	101.0568
755.792	101.0568
755.950	101.0566
756.097	101.0566
756.248	101.0564
756.408	101.0562
756.588	101.0560
756.786	101.0558
757.004	101.0556
757.251	101.0555
757.520	101.0554
757.794	101.0552
758.050	101.0550
758.282	101.0548
758.493	101.0544
758.696	101.0542
758.887	101.0541
759.051	101.0539
759.186	101.0538
759.311	101.0537
759.442	101.0536
759.594	101.0535
759.764	101.0534
759.923	101.0533
760.036	101.0531
760.094	101.0530
760.127	101.0528
760.174	101.0526
760.240	101.0526
760.330	101.0525
760.432	101.0524
760.541	101.0523
760.659	101.0522
760.789	101.0519
760.940	101.0518
761.103	101.0515
761.273	101.0513
761.440	101.0512
761.618	101.0510
761.833	101.0508
762.095	101.0506
762.370	101.0504
762.639	101.0502
762.910	101.0500
763.192	101.0499
763.476	101.0497
763.754	101.0495
763.991	101.0493
764.146	101.0490
764.208	101.0488
764.231	101.0487
764.268	101.0485
764.356	101.0484
764.489	101.0483
764.640	101.0482
764.795	101.0481
764.961	101.0479
765.138	101.0478
765.321	101.0477
765.495	101.0476
765.645	101.0476
765.780	101.0475
765.910	101.0474
766.040	101.0472
766.183	101.0470
766.342	101.0467
766.513	101.0466
766.690	101.0463
766.873	101.0462
767.066	101.0460
767.269	101.0458
767.465	101.0456
767.645	101.0455
767.820	101.0452
767.995	101.0450
