Filename:	D:\Users\Thermal_Users\LeBlanc\Ag2 ink 8_9_16.tg1d

Temperature (°C)	Weight (mg)
520.449	69.4312
520.626	69.4308
520.806	69.4305
520.987	69.4302
521.169	69.4300
521.352	69.4299
521.532	69.4296
521.709	69.4292
521.883	69.4288
522.060	69.4283
522.240	69.4280
522.417	69.4279
522.592	69.4277
522.769	69.4274
522.937	69.4270
523.095	69.4265
523.237	69.4261
523.375	69.4257
523.520	69.4254
523.672	69.4250
523.831	69.4246
523.992	69.4242
524.147	69.4239
524.298	69.4236
524.440	69.4233
524.577	69.4230
524.709	69.4227
524.847	69.4224
524.992	69.4221
525.150	69.4217
525.321	69.4212
525.503	69.4208
525.697	69.4204
525.905	69.4200
526.120	69.4197
526.332	69.4193
526.535	69.4189
526.734	69.4185
526.922	69.4181
527.102	69.4176
527.278	69.4173
527.455	69.4169
527.626	69.4165
527.778	69.4162
527.918	69.4158
528.052	69.4154
528.187	69.4150
528.320	69.4147
528.461	69.4143
528.609	69.4139
528.758	69.4136
528.904	69.4133
529.052	69.4129
529.211	69.4124
529.383	69.4118
529.564	69.4112
529.743	69.4109
529.924	69.4105
530.108	69.4101
530.287	69.4099
530.464	69.4095
530.632	69.4093
530.793	69.4089
530.947	69.4085
531.099	69.4079
531.258	69.4074
531.422	69.4069
531.595	69.4065
531.774	69.4061
531.950	69.4058
532.118	69.4054
532.281	69.4051
532.442	69.4047
532.604	69.4042
532.767	69.4037
532.935	69.4032
533.108	69.4027
533.281	69.4022
533.448	69.4019
533.615	69.4016
533.785	69.4012
533.954	69.4009
534.120	69.4003
534.283	69.3997
534.450	69.3991
534.618	69.3986
534.784	69.3982
534.944	69.3978
535.103	69.3974
535.264	69.3970
535.430	69.3967
535.597	69.3963
535.759	69.3958
535.915	69.3953
536.064	69.3949
536.213	69.3944
536.360	69.3940
536.497	69.3936
536.621	69.3930
536.742	69.3926
536.866	69.3922
537.000	69.3919
537.140	69.3915
537.284	69.3910
537.436	69.3906
537.595	69.3902
537.759	69.3899
537.929	69.3894
538.100	69.3888
538.271	69.3883
538.435	69.3879
538.592	69.3875
538.748	69.3870
538.914	69.3864
539.100	69.3859
539.295	69.3855
539.497	69.3850
539.699	69.3845
539.893	69.3840
540.077	69.3835
540.249	69.3830
540.410	69.3825
540.566	69.3821
540.718	69.3816
540.873	69.3812
541.045	69.3809
541.235	69.3806
541.431	69.3802
541.627	69.3796
541.815	69.3791
541.987	69.3784
542.150	69.3778
542.310	69.3773
542.469	69.3767
542.633	69.3763
542.800	69.3758
542.968	69.3754
543.140	69.3750
543.310	69.3747
543.481	69.3742
543.648	69.3736
543.809	69.3730
543.969	69.3725
544.131	69.3720
544.290	69.3714
544.447	69.3708
544.610	69.3703
544.779	69.3698
544.952	69.3693
545.131	69.3686
545.315	69.3681
545.503	69.3676
545.700	69.3671
545.902	69.3667
546.106	69.3663
546.296	69.3658
546.448	69.3654
546.576	69.3650
546.696	69.3644
546.821	69.3639
546.949	69.3634
547.086	69.3629
547.233	69.3625
547.389	69.3622
547.551	69.3618
547.719	69.3614
547.891	69.3608
548.063	69.3602
548.232	69.3597
548.393	69.3592
548.548	69.3585
548.702	69.3578
548.865	69.3572
549.037	69.3567
549.208	69.3563
549.373	69.3559
549.536	69.3555
549.696	69.3552
549.854	69.3549
550.013	69.3543
550.174	69.3538
550.335	69.3532
550.495	69.3526
550.650	69.3520
550.810	69.3515
550.972	69.3510
551.139	69.3505
551.312	69.3499
551.496	69.3493
551.692	69.3488
551.897	69.3484
552.105	69.3479
552.305	69.3475
552.502	69.3471
552.694	69.3465
552.879	69.3459
553.054	69.3452
553.220	69.3447
553.383	69.3441
553.541	69.3436
553.690	69.3431
553.834	69.3426
553.984	69.3421
554.142	69.3416
554.305	69.3410
554.459	69.3406
554.604	69.3402
554.737	69.3397
554.863	69.3393
554.994	69.3388
555.136	69.3383
555.287	69.3377
555.443	69.3372
555.602	69.3366
555.760	69.3361
555.921	69.3357
556.081	69.3354
556.237	69.3351
556.389	69.3346
556.538	69.3340
556.685	69.3333
556.838	69.3326
556.993	69.3319
557.151	69.3313
557.312	69.3308
557.483	69.3301
557.661	69.3296
557.847	69.3291
558.036	69.3287
558.230	69.3285
558.428	69.3282
558.625	69.3278
558.818	69.3272
559.001	69.3267
559.173	69.3262
559.341	69.3257
559.513	69.3252
559.690	69.3245
559.869	69.3239
560.044	69.3232
560.204	69.3227
560.361	69.3223
560.516	69.3218
560.667	69.3214
560.819	69.3210
560.982	69.3205
561.152	69.3202
561.324	69.3198
561.495	69.3193
561.666	69.3188
561.836	69.3183
562.004	69.3177
562.160	69.3172
562.309	69.3167
562.458	69.3161
562.613	69.3155
562.776	69.3149
562.949	69.3143
563.130	69.3139
563.312	69.3134
563.500	69.3130
563.692	69.3125
563.886	69.3120
564.073	69.3115
564.246	69.3109
564.409	69.3103
564.562	69.3098
564.704	69.3093
564.848	69.3088
565.001	69.3084
565.156	69.3079
565.310	69.3074
565.458	69.3068
565.610	69.3062
565.768	69.3058
565.935	69.3053
566.106	69.3048
566.280	69.3044
566.458	69.3040
566.645	69.3036
566.844	69.3031
567.040	69.3027
567.231	69.3022
567.422	69.3016
567.618	69.3011
567.814	69.3006
568.008	69.3000
568.189	69.2995
568.358	69.2990
568.512	69.2985
568.655	69.2980
568.790	69.2974
568.920	69.2970
569.058	69.2965
569.204	69.2960
569.349	69.2955
569.490	69.2951
569.642	69.2947
569.808	69.2942
569.989	69.2939
570.189	69.2933
570.405	69.2926
570.617	69.2920
570.817	69.2915
571.012	69.2910
571.207	69.2905
571.407	69.2901
571.614	69.2898
571.823	69.2895
572.031	69.2891
572.234	69.2887
572.431	69.2881
572.623	69.2876
572.807	69.2871
572.983	69.2866
573.146	69.2861
573.302	69.2857
573.454	69.2852
573.599	69.2846
573.744	69.2841
573.893	69.2836
574.047	69.2832
574.207	69.2828
574.371	69.2824
574.537	69.2819
574.706	69.2815
574.875	69.2810
575.046	69.2805
575.218	69.2801
575.395	69.2795
575.573	69.2791
575.749	69.2786
575.922	69.2779
576.092	69.2773
576.260	69.2770
576.427	69.2767
576.598	69.2764
576.768	69.2760
576.936	69.2757
577.104	69.2753
577.281	69.2749
577.469	69.2744
577.669	69.2740
577.871	69.2735
578.059	69.2730
578.239	69.2725
578.411	69.2721
578.580	69.2717
578.735	69.2712
578.878	69.2708
579.012	69.2705
579.150	69.2701
579.295	69.2696
579.445	69.2690
579.600	69.2686
579.757	69.2682
579.924	69.2678
580.102	69.2674
580.285	69.2669
580.463	69.2665
580.633	69.2661
580.802	69.2657
580.970	69.2654
581.131	69.2650
581.267	69.2646
581.384	69.2641
581.503	69.2637
581.629	69.2632
581.759	69.2627
581.888	69.2623
582.008	69.2619
582.121	69.2614
582.245	69.2611
582.377	69.2607
582.517	69.2604
582.660	69.2599
582.813	69.2595
582.979	69.2592
583.162	69.2588
583.365	69.2584
583.584	69.2583
583.811	69.2579
584.049	69.2574
584.289	69.2569
584.515	69.2562
584.720	69.2557
584.908	69.2553
585.087	69.2551
585.261	69.2547
585.432	69.2543
585.605	69.2539
585.779	69.2536
585.950	69.2531
586.119	69.2527
586.289	69.2525
586.457	69.2521
586.625	69.2518
586.798	69.2515
586.970	69.2511
587.136	69.2506
587.297	69.2501
587.460	69.2495
587.627	69.2491
587.798	69.2487
587.969	69.2483
588.144	69.2479
588.318	69.2476
588.494	69.2473
588.676	69.2470
588.858	69.2466
589.031	69.2464
589.185	69.2462
589.341	69.2459
589.515	69.2454
589.714	69.2450
589.924	69.2445
590.135	69.2440
590.345	69.2436
590.548	69.2432
590.732	69.2427
590.883	69.2424
591.019	69.2420
591.162	69.2415
591.314	69.2409
591.468	69.2406
591.626	69.2403
591.792	69.2400
591.957	69.2397
592.125	69.2394
592.292	69.2390
592.459	69.2387
592.626	69.2385
592.794	69.2382
592.960	69.2379
593.125	69.2375
593.292	69.2370
593.463	69.2366
593.632	69.2361
593.803	69.2356
593.981	69.2353
594.155	69.2349
594.322	69.2345
594.478	69.2342
594.627	69.2337
594.757	69.2334
594.868	69.2331
594.974	69.2329
595.089	69.2325
595.212	69.2322
595.344	69.2318
595.492	69.2314
595.659	69.2310
595.855	69.2306
596.076	69.2302
596.302	69.2298
596.523	69.2295
596.727	69.2292
596.921	69.2290
597.112	69.2286
597.293	69.2282
597.473	69.2279
597.654	69.2275
597.842	69.2271
598.033	69.2268
598.225	69.2266
598.409	69.2263
598.572	69.2261
598.709	69.2257
598.828	69.2253
598.942	69.2249
599.063	69.2245
599.196	69.2242
599.337	69.2238
599.486	69.2233
599.633	69.2228
599.783	69.2222
599.927	69.2219
600.073	69.2215
600.233	69.2212
600.417	69.2209
600.607	69.2206
600.789	69.2203
600.958	69.2200
601.122	69.2197
601.302	69.2194
601.506	69.2190
601.732	69.2187
601.967	69.2183
602.187	69.2180
602.386	69.2177
602.570	69.2173
602.751	69.2170
602.924	69.2167
603.086	69.2163
603.236	69.2160
603.388	69.2156
603.537	69.2153
603.678	69.2149
603.812	69.2146
603.940	69.2143
604.081	69.2140
604.256	69.2137
604.458	69.2134
604.672	69.2131
604.876	69.2128
605.059	69.2125
605.231	69.2121
605.402	69.2117
605.568	69.2114
605.726	69.2110
605.876	69.2107
606.027	69.2102
606.178	69.2099
606.326	69.2097
606.460	69.2095
606.591	69.2092
606.730	69.2089
606.877	69.2086
607.031	69.2083
607.200	69.2080
607.390	69.2076
607.581	69.2073
607.774	69.2069
607.970	69.2066
608.163	69.2063
608.354	69.2060
608.532	69.2056
608.693	69.2053
608.835	69.2049
608.965	69.2047
609.103	69.2044
609.252	69.2041
609.421	69.2037
609.599	69.2033
609.775	69.2030
609.951	69.2027
610.126	69.2025
610.303	69.2022
610.488	69.2019
610.676	69.2016
610.858	69.2012
611.027	69.2008
611.188	69.2005
611.345	69.2002
611.505	69.1999
611.666	69.1997
611.848	69.1994
612.050	69.1992
612.268	69.1989
612.484	69.1985
612.694	69.1982
612.901	69.1979
613.105	69.1975
613.311	69.1973
613.511	69.1971
613.700	69.1969
613.876	69.1965
614.044	69.1961
614.208	69.1956
614.371	69.1952
614.539	69.1947
614.711	69.1944
614.892	69.1940
615.073	69.1936
615.241	69.1933
615.388	69.1930
615.523	69.1928
615.656	69.1927
615.797	69.1924
615.947	69.1923
616.103	69.1921
616.264	69.1918
616.422	69.1914
616.582	69.1910
616.742	69.1905
616.910	69.1900
617.084	69.1896
617.256	69.1894
617.425	69.1892
617.596	69.1890
617.767	69.1888
617.944	69.1884
618.125	69.1881
618.309	69.1877
618.496	69.1874
618.681	69.1871
618.860	69.1868
619.021	69.1865
619.174	69.1862
619.331	69.1858
619.493	69.1855
619.656	69.1852
619.821	69.1850
619.992	69.1848
620.167	69.1845
620.337	69.1843
620.501	69.1840
620.663	69.1838
620.822	69.1834
620.971	69.1831
621.118	69.1829
621.271	69.1825
621.426	69.1822
621.592	69.1819
621.761	69.1816
621.930	69.1813
622.099	69.1810
622.270	69.1807
622.440	69.1804
622.606	69.1801
622.767	69.1798
622.922	69.1796
623.078	69.1794
623.238	69.1790
623.401	69.1787
623.560	69.1783
623.715	69.1779
623.865	69.1776
624.014	69.1774
624.169	69.1773
624.324	69.1770
624.475	69.1767
624.628	69.1763
624.783	69.1761
624.937	69.1758
625.099	69.1756
625.268	69.1754
625.440	69.1752
625.619	69.1748
625.796	69.1745
625.971	69.1742
626.143	69.1738
626.308	69.1736
626.466	69.1733
626.629	69.1729
626.800	69.1725
626.974	69.1721
627.142	69.1719
627.303	69.1718
627.462	69.1717
627.621	69.1715
627.776	69.1710
627.927	69.1705
628.070	69.1700
628.211	69.1696
628.352	69.1694
628.502	69.1691
628.658	69.1690
628.829	69.1688
629.010	69.1686
629.187	69.1684
629.356	69.1682
629.513	69.1679
629.668	69.1677
629.827	69.1675
629.982	69.1671
630.135	69.1669
630.284	69.1667
630.425	69.1665
630.567	69.1662
630.708	69.1659
630.855	69.1656
631.001	69.1653
631.129	69.1652
631.235	69.1650
631.325	69.1649
631.419	69.1648
631.542	69.1644
631.706	69.1641
631.916	69.1637
632.149	69.1633
632.388	69.1629
632.623	69.1626
632.846	69.1623
633.054	69.1621
633.249	69.1617
633.432	69.1615
633.612	69.1611
633.790	69.1607
633.965	69.1603
634.137	69.1600
634.302	69.1599
634.455	69.1597
634.608	69.1596
634.773	69.1594
634.948	69.1592
635.120	69.1589
635.275	69.1586
635.420	69.1585
635.563	69.1584
635.719	69.1582
635.881	69.1579
636.044	69.1577
636.205	69.1574
636.367	69.1570
636.535	69.1566
636.714	69.1561
636.900	69.1558
637.086	69.1556
637.264	69.1555
637.436	69.1554
637.606	69.1552
637.774	69.1552
637.936	69.1550
638.092	69.1548
638.245	69.1544
638.393	69.1542
638.538	69.1538
638.679	69.1535
638.818	69.1532
638.967	69.1529
639.129	69.1527
639.301	69.1525
639.480	69.1523
639.661	69.1522
639.837	69.1520
640.003	69.1518
640.165	69.1515
640.317	69.1512
640.466	69.1508
640.619	69.1505
640.774	69.1502
640.933	69.1499
641.094	69.1495
641.253	69.1493
641.413	69.1490
641.574	69.1488
641.727	69.1486
641.874	69.1483
642.022	69.1480
642.172	69.1479
642.318	69.1478
642.454	69.1476
642.582	69.1473
642.712	69.1472
642.853	69.1470
643.001	69.1467
643.155	69.1465
643.307	69.1462
643.457	69.1459
643.585	69.1457
643.701	69.1455
643.813	69.1452
643.932	69.1450
644.062	69.1447
644.202	69.1444
644.355	69.1441
644.515	69.1439
644.676	69.1437
644.835	69.1436
644.988	69.1434
645.132	69.1432
645.262	69.1430
645.384	69.1429
645.513	69.1425
645.664	69.1422
645.835	69.1419
646.012	69.1416
646.182	69.1413
646.348	69.1411
646.513	69.1408
646.682	69.1406
646.854	69.1403
647.025	69.1399
647.195	69.1396
647.365	69.1393
647.536	69.1390
647.705	69.1389
647.875	69.1388
648.046	69.1387
648.215	69.1385
648.382	69.1383
648.547	69.1381
648.711	69.1378
648.871	69.1375
649.035	69.1374
649.202	69.1372
649.363	69.1370
649.517	69.1366
649.668	69.1364
649.821	69.1362
649.980	69.1360
650.143	69.1357
650.301	69.1355
650.454	69.1354
650.613	69.1352
650.771	69.1350
650.926	69.1348
651.072	69.1346
651.223	69.1344
651.393	69.1342
651.588	69.1340
651.800	69.1338
652.016	69.1336
652.231	69.1335
652.423	69.1334
652.590	69.1331
652.742	69.1329
652.902	69.1327
653.071	69.1325
653.245	69.1322
653.402	69.1319
653.533	69.1318
653.634	69.1316
653.722	69.1314
653.813	69.1311
653.915	69.1308
654.027	69.1306
654.143	69.1304
654.257	69.1300
654.374	69.1297
654.496	69.1296
654.629	69.1294
654.772	69.1293
654.922	69.1291
655.069	69.1289
655.215	69.1288
655.365	69.1287
655.516	69.1285
655.670	69.1283
655.831	69.1279
656.004	69.1276
656.195	69.1274
656.412	69.1271
656.646	69.1269
656.866	69.1267
657.054	69.1264
657.219	69.1261
657.393	69.1259
657.575	69.1257
657.748	69.1255
657.909	69.1253
658.078	69.1251
658.267	69.1249
658.476	69.1248
658.690	69.1246
658.899	69.1245
659.097	69.1243
659.274	69.1240
659.428	69.1238
659.564	69.1236
659.698	69.1233
659.848	69.1230
660.024	69.1228
660.222	69.1225
660.432	69.1223
660.639	69.1220
660.836	69.1217
661.021	69.1215
661.196	69.1212
661.365	69.1211
661.530	69.1209
661.691	69.1207
661.854	69.1209
662.020	69.1208
662.177	69.1205
662.317	69.1203
662.439	69.1201
662.559	69.1197
662.686	69.1196
662.821	69.1195
662.958	69.1192
663.098	69.1190
663.239	69.1187
663.383	69.1183
663.539	69.1180
663.716	69.1178
663.902	69.1175
664.080	69.1173
664.244	69.1173
664.411	69.1171
664.594	69.1169
664.794	69.1167
664.985	69.1165
665.167	69.1164
665.348	69.1162
665.542	69.1160
665.755	69.1159
665.983	69.1158
666.193	69.1156
666.361	69.1154
666.490	69.1152
666.602	69.1150
666.722	69.1148
666.858	69.1147
667.023	69.1145
667.212	69.1143
667.406	69.1140
667.588	69.1137
667.749	69.1134
667.896	69.1132
668.035	69.1130
668.169	69.1130
668.308	69.1129
668.458	69.1127
668.630	69.1124
668.835	69.1121
669.078	69.1118
669.351	69.1115
669.646	69.1114
669.942	69.1110
670.219	69.1109
670.472	69.1105
670.699	69.1102
670.913	69.1100
671.117	69.1099
671.320	69.1097
671.511	69.1096
671.688	69.1095
671.850	69.1094
672.006	69.1092
672.155	69.1090
672.304	69.1089
672.458	69.1088
672.619	69.1085
672.791	69.1084
672.978	69.1084
673.181	69.1083
673.392	69.1081
673.593	69.1078
673.777	69.1076
673.954	69.1072
674.142	69.1069
674.345	69.1066
674.558	69.1063
674.759	69.1061
674.935	69.1059
675.096	69.1057
675.256	69.1055
675.430	69.1054
675.609	69.1052
675.790	69.1049
675.969	69.1045
676.143	69.1041
676.312	69.1039
676.488	69.1038
676.673	69.1037
676.872	69.1036
677.086	69.1034
677.313	69.1032
677.545	69.1031
677.773	69.1032
677.993	69.1031
678.207	69.1028
678.420	69.1026
678.632	69.1024
678.846	69.1021
679.058	69.1019
679.265	69.1016
679.464	69.1014
679.653	69.1012
679.841	69.1008
680.030	69.1004
680.219	69.1000
680.403	69.0998
680.581	69.0995
680.759	69.0994
680.932	69.0993
681.105	69.0991
681.281	69.0989
681.466	69.0985
681.654	69.0981
681.847	69.0980
682.040	69.0979
682.230	69.0978
682.416	69.0976
682.599	69.0974
682.777	69.0972
682.951	69.0971
683.124	69.0969
683.302	69.0968
683.489	69.0966
683.682	69.0964
683.882	69.0962
684.083	69.0959
684.277	69.0957
684.455	69.0954
684.622	69.0953
684.790	69.0951
684.957	69.0950
685.111	69.0951
685.246	69.0952
685.380	69.0952
685.541	69.0952
685.745	69.0949
685.979	69.0945
686.199	69.0941
686.390	69.0937
686.563	69.0934
686.729	69.0933
686.897	69.0931
687.069	69.0929
687.235	69.0925
687.404	69.0920
687.594	69.0915
687.797	69.0913
687.987	69.0913
688.162	69.0912
688.329	69.0911
688.496	69.0910
688.668	69.0908
688.850	69.0907
689.036	69.0905
689.212	69.0903
689.377	69.0902
689.531	69.0900
689.689	69.0898
689.856	69.0896
690.023	69.0893
690.187	69.0891
690.344	69.0890
690.506	69.0888
690.677	69.0886
690.855	69.0885
691.035	69.0883
691.205	69.0881
691.361	69.0879
691.519	69.0877
691.684	69.0874
691.852	69.0871
692.018	69.0869
692.187	69.0867
692.354	69.0866
692.531	69.0863
692.719	69.0861
692.914	69.0860
693.113	69.0860
693.307	69.0859
693.490	69.0856
693.663	69.0852
693.832	69.0848
693.995	69.0846
694.153	69.0844
694.317	69.0842
694.499	69.0840
694.693	69.0837
694.887	69.0834
695.072	69.0832
695.242	69.0830
695.402	69.0827
695.562	69.0826
695.720	69.0824
695.878	69.0822
696.035	69.0820
696.197	69.0820
696.369	69.0819
696.554	69.0817
696.753	69.0815
696.957	69.0813
697.161	69.0810
697.360	69.0807
697.562	69.0806
697.765	69.0804
697.962	69.0802
698.152	69.0800
698.335	69.0797
698.513	69.0795
698.693	69.0792
698.882	69.0790
699.058	69.0790
699.219	69.0788
699.364	69.0786
699.502	69.0784
699.656	69.0783
699.836	69.0780
700.033	69.0778
700.234	69.0774
700.428	69.0771
700.609	69.0770
700.778	69.0769
700.944	69.0767
701.112	69.0766
701.288	69.0764
701.474	69.0763
701.661	69.0761
701.847	69.0760
702.041	69.0758
702.242	69.0756
702.444	69.0752
702.641	69.0748
702.834	69.0746
703.028	69.0745
703.221	69.0744
703.407	69.0743
703.580	69.0741
703.748	69.0740
703.920	69.0739
704.104	69.0737
704.300	69.0735
704.501	69.0732
704.701	69.0730
704.894	69.0728
705.080	69.0726
705.260	69.0724
705.438	69.0722
705.605	69.0719
705.760	69.0718
705.909	69.0716
706.053	69.0714
706.197	69.0712
706.337	69.0710
706.478	69.0710
706.625	69.0710
706.776	69.0708
706.930	69.0705
707.091	69.0703
707.248	69.0699
707.396	69.0696
707.551	69.0694
707.735	69.0693
707.947	69.0692
708.172	69.0689
708.395	69.0687
708.607	69.0685
708.810	69.0683
709.008	69.0681
709.198	69.0679
709.384	69.0678
709.570	69.0676
709.755	69.0674
709.934	69.0673
710.110	69.0672
710.285	69.0669
710.467	69.0667
710.657	69.0665
710.852	69.0662
711.045	69.0661
711.235	69.0661
711.431	69.0658
711.632	69.0657
711.828	69.0655
712.018	69.0653
712.208	69.0650
712.397	69.0647
712.590	69.0646
712.780	69.0644
712.963	69.0642
713.129	69.0639
713.278	69.0637
713.419	69.0634
713.557	69.0631
713.701	69.0629
713.847	69.0627
714.001	69.0625
714.158	69.0623
714.313	69.0622
714.473	69.0621
714.641	69.0618
714.816	69.0615
714.999	69.0612
715.195	69.0609
715.411	69.0606
715.630	69.0604
715.840	69.0603
716.052	69.0601
716.269	69.0599
716.476	69.0599
716.666	69.0599
716.852	69.0599
717.037	69.0597
717.206	69.0595
717.358	69.0593
717.507	69.0592
717.663	69.0590
717.832	69.0587
718.025	69.0585
718.232	69.0583
718.443	69.0581
718.659	69.0580
718.868	69.0578
719.057	69.0576
719.230	69.0573
719.400	69.0571
719.579	69.0568
719.759	69.0566
719.939	69.0564
720.120	69.0562
720.306	69.0560
720.503	69.0559
720.710	69.0558
720.920	69.0556
721.127	69.0554
721.329	69.0552
721.526	69.0550
721.719	69.0548
721.914	69.0546
722.105	69.0546
722.290	69.0543
722.465	69.0540
722.631	69.0537
722.784	69.0536
722.931	69.0534
723.078	69.0532
723.238	69.0530
723.406	69.0529
723.583	69.0528
723.766	69.0525
723.955	69.0524
724.147	69.0522
724.341	69.0520
724.533	69.0518
724.719	69.0515
724.902	69.0513
725.085	69.0510
725.273	69.0508
725.464	69.0506
725.657	69.0504
725.845	69.0503
726.025	69.0502
726.192	69.0500
726.354	69.0498
726.518	69.0497
726.689	69.0496
726.861	69.0494
727.028	69.0492
727.194	69.0491
727.364	69.0489
727.543	69.0487
727.729	69.0485
727.911	69.0481
728.079	69.0478
728.241	69.0475
728.402	69.0472
728.573	69.0470
728.746	69.0468
728.918	69.0467
729.101	69.0466
729.316	69.0464
729.538	69.0462
729.749	69.0460
729.951	69.0458
730.134	69.0457
730.299	69.0456
730.452	69.0454
730.606	69.0451
730.759	69.0448
730.913	69.0447
731.082	69.0444
731.274	69.0442
731.484	69.0440
731.695	69.0438
731.897	69.0436
732.094	69.0434
732.286	69.0432
732.471	69.0430
732.654	69.0427
732.830	69.0425
733.005	69.0421
733.184	69.0417
733.362	69.0416
733.543	69.0416
733.731	69.0416
733.927	69.0415
734.126	69.0412
734.325	69.0411
734.518	69.0409
734.699	69.0406
734.871	69.0404
735.029	69.0401
735.178	69.0398
735.328	69.0396
735.480	69.0394
735.633	69.0391
735.787	69.0389
735.948	69.0387
736.112	69.0386
736.271	69.0385
736.431	69.0383
736.597	69.0381
736.766	69.0379
736.927	69.0377
737.071	69.0375
737.213	69.0373
737.371	69.0373
737.537	69.0372
737.705	69.0369
737.883	69.0367
738.073	69.0365
738.271	69.0362
738.474	69.0359
738.669	69.0358
738.853	69.0357
739.035	69.0355
739.215	69.0354
739.382	69.0352
739.532	69.0350
739.668	69.0348
739.811	69.0346
739.961	69.0344
740.123	69.0343
740.296	69.0339
740.479	69.0337
740.668	69.0335
740.856	69.0334
741.043	69.0333
741.222	69.0330
741.395	69.0328
741.566	69.0324
741.733	69.0320
741.894	69.0318
742.061	69.0316
742.238	69.0314
742.424	69.0313
742.613	69.0311
742.802	69.0309
742.997	69.0307
743.192	69.0305
743.385	69.0303
743.577	69.0301
743.764	69.0301
743.948	69.0300
744.141	69.0299
744.343	69.0296
744.538	69.0294
744.720	69.0290
744.894	69.0288
745.064	69.0286
745.234	69.0283
745.402	69.0282
745.565	69.0282
745.723	69.0281
745.872	69.0277
746.013	69.0274
746.151	69.0272
746.285	69.0270
746.419	69.0267
746.549	69.0264
746.680	69.0261
746.816	69.0259
746.964	69.0256
747.123	69.0255
747.292	69.0254
747.464	69.0252
747.638	69.0252
747.820	69.0250
748.016	69.0247
748.220	69.0244
748.416	69.0242
748.607	69.0242
748.787	69.0241
748.940	69.0241
749.066	69.0239
749.174	69.0237
749.297	69.0235
749.457	69.0232
749.645	69.0226
749.841	69.0223
750.022	69.0223
750.174	69.0222
750.302	69.0220
750.425	69.0219
750.550	69.0217
750.688	69.0216
750.847	69.0214
751.029	69.0213
751.220	69.0210
751.404	69.0206
751.577	69.0203
751.733	69.0201
751.873	69.0198
751.997	69.0196
752.124	69.0194
752.267	69.0193
752.423	69.0192
752.592	69.0189
752.784	69.0187
752.995	69.0185
753.219	69.0185
753.444	69.0184
753.663	69.0182
753.871	69.0180
754.062	69.0178
754.241	69.0176
754.410	69.0173
754.577	69.0171
754.751	69.0169
754.931	69.0166
755.118	69.0164
755.311	69.0162
755.502	69.0159
755.684	69.0157
755.862	69.0154
756.047	69.0151
756.238	69.0147
756.424	69.0146
756.600	69.0145
756.766	69.0143
756.927	69.0141
757.087	69.0140
757.257	69.0138
757.441	69.0135
757.625	69.0133
757.801	69.0132
757.971	69.0130
758.140	69.0127
758.305	69.0124
758.470	69.0121
758.637	69.0117
758.805	69.0115
758.970	69.0113
759.141	69.0110
759.313	69.0108
759.483	69.0107
759.655	69.0105
759.829	69.0103
760.010	69.0101
760.200	69.0099
760.391	69.0096
760.587	69.0093
760.783	69.0091
760.973	69.0091
761.155	69.0090
761.330	69.0087
761.496	69.0085
761.657	69.0082
761.806	69.0080
761.947	69.0077
762.078	69.0074
762.211	69.0071
762.359	69.0068
762.514	69.0066
762.667	69.0065
762.817	69.0063
762.955	69.0062
763.096	69.0060
763.265	69.0057
763.458	69.0053
763.670	69.0050
763.877	69.0047
764.060	69.0045
764.222	69.0044
764.382	69.0043
764.559	69.0041
764.760	69.0040
764.965	69.0040
765.169	69.0037
765.367	69.0035
765.551	69.0032
765.730	69.0029
765.902	69.0026
766.070	69.0024
766.239	69.0021
766.423	69.0018
766.628	69.0015
766.836	69.0014
767.029	69.0014
767.221	69.0013
767.409	69.0011
767.582	69.0009
767.734	69.0008
767.868	69.0005
767.995	69.0002
768.133	68.9999
768.283	68.9995
768.438	68.9993
768.594	68.9990
768.746	68.9986
768.880	68.9984
769.000	68.9983
769.111	68.9981
769.229	68.9981
769.360	68.9980
769.502	68.9978
769.656	68.9975
769.828	68.9973
770.014	68.9972
770.207	68.9969
770.400	68.9967
770.592	68.9963
770.782	68.9960
770.959	68.9956
771.122	68.9953
771.270	68.9951
771.414	68.9949
771.581	68.9948
771.777	68.9946
771.988	68.9943
772.208	68.9940
772.427	68.9938
772.632	68.9934
772.822	68.9932
773.010	68.9929
773.197	68.9926
773.383	68.9924
773.568	68.9923
773.750	68.9920
773.932	68.9917
774.109	68.9916
774.280	68.9915
774.444	68.9913
774.610	68.9910
774.783	68.9907
774.958	68.9904
775.130	68.9900
775.304	68.9895
775.489	68.9892
775.672	68.9889
775.844	68.9888
776.004	68.9887
776.162	68.9887
776.312	68.9885
776.445	68.9883
776.570	68.9880
776.696	68.9877
776.830	68.9874
776.967	68.9873
777.106	68.9871
777.250	68.9869
777.410	68.9865
777.586	68.9862
777.782	68.9859
777.991	68.9857
778.187	68.9853
778.374	68.9849
778.558	68.9847
778.732	68.9845
778.885	68.9843
779.018	68.9841
779.154	68.9837
779.311	68.9834
779.490	68.9831
779.683	68.9829
779.883	68.9828
780.087	68.9827
780.293	68.9825
780.500	68.9823
780.702	68.9821
780.898	68.9820
781.084	68.9818
781.257	68.9815
781.421	68.9812
781.571	68.9808
781.699	68.9806
781.813	68.9803
781.933	68.9799
782.075	68.9796
782.231	68.9791
782.382	68.9787
782.524	68.9783
782.664	68.9780
782.790	68.9778
782.902	68.9777
783.020	68.9776
783.170	68.9774
783.355	68.9771
783.571	68.9768
783.797	68.9763
784.037	68.9758
