Filename:	D:\Users\Thermal_Users\LeBlanc\Ag1_8_31_16.tg1d
25.700	91.0295
25.717	91.0289
25.733	91.0283
25.750	91.0277
25.767	91.0271
25.783	91.0264
25.800	91.0256
25.817	91.0249
25.833	91.0244
25.850	91.0239
25.867	91.0234
25.883	91.0226
25.900	91.0220
25.917	91.0214
25.933	91.0207
25.950	91.0202
25.967	91.0196
25.983	91.0190
26.000	91.0183
26.017	91.0178
26.033	91.0171
26.050	91.0167
26.067	91.0161
26.083	91.0155
26.100	91.0149
26.117	91.0142
26.133	91.0135
26.150	91.0130
26.167	91.0124
26.183	91.0120
26.200	91.0117
26.217	91.0110
26.233	91.0104
26.250	91.0097
26.267	91.0091
26.283	91.0084
26.300	91.0079
26.317	91.0074
26.333	91.0068
26.350	91.0062
26.367	91.0057
26.383	91.0050
26.400	91.0043
26.417	91.0037
26.433	91.0031
26.450	91.0025
26.467	91.0019
26.483	91.0013
26.500	91.0007
26.517	91.0002
26.533	90.9996
26.550	90.9989
26.567	90.9985
26.583	90.9979
26.600	90.9974
26.617	90.9969
26.633	90.9963
26.650	90.9957
26.667	90.9951
26.683	90.9945
26.700	90.9940
26.717	90.9935
26.733	90.9930
26.750	90.9924
26.767	90.9917
26.783	90.9912
26.800	90.9906
26.817	90.9901
26.833	90.9895
26.850	90.9889
26.867	90.9884
26.883	90.9878
26.900	90.9871
26.917	90.9866
26.933	90.9861
26.950	90.9857
26.967	90.9852
26.983	90.9847
27.000	90.9843
27.017	90.9838
27.033	90.9832
27.050	90.9825
27.067	90.9820
27.083	90.9815
27.100	90.9810
27.117	90.9803
27.133	90.9796
27.150	90.9791
27.167	90.9786
27.183	90.9782
27.200	90.9777
27.217	90.9771
27.233	90.9765
27.250	90.9757
27.267	90.9750
27.283	90.9745
27.300	90.9740
27.317	90.9735
27.333	90.9733
27.350	90.9729
27.367	90.9723
27.383	90.9717
27.400	90.9711
27.417	90.9706
27.433	90.9701
27.450	90.9696
27.467	90.9690
27.483	90.9683
27.500	90.9678
27.517	90.9675
27.533	90.9670
27.550	90.9665
27.567	90.9661
27.583	90.9654
27.600	90.9647
27.617	90.9640
27.633	90.9635
27.650	90.9628
27.667	90.9621
27.683	90.9618
27.700	90.9613
27.717	90.9608
27.733	90.9605
27.750	90.9601
27.767	90.9597
27.783	90.9593
27.800	90.9588
27.817	90.9583
27.833	90.9578
27.850	90.9572
27.867	90.9567
27.883	90.9560
27.900	90.9555
27.917	90.9551
27.933	90.9545
27.950	90.9541
27.967	90.9535
27.983	90.9530
28.000	90.9526
28.017	90.9522
28.033	90.9516
28.050	90.9511
28.067	90.9506
28.083	90.9502
28.100	90.9498
28.117	90.9494
28.133	90.9490
28.150	90.9485
28.167	90.9480
28.183	90.9475
28.200	90.9470
28.217	90.9465
28.233	90.9459
28.250	90.9455
28.267	90.9451
28.283	90.9446
28.300	90.9443
28.317	90.9439
28.333	90.9434
28.350	90.9428
28.367	90.9421
28.383	90.9416
28.400	90.9413
28.417	90.9408
28.433	90.9403
28.450	90.9399
28.467	90.9394
28.483	90.9390
28.500	90.9385
28.517	90.9380
28.533	90.9375
28.550	90.9369
28.567	90.9365
28.583	90.9360
28.600	90.9356
28.617	90.9352
28.633	90.9347
28.650	90.9342
28.667	90.9336
28.683	90.9331
28.700	90.9326
28.717	90.9321
28.733	90.9318
28.750	90.9316
28.767	90.9312
28.783	90.9308
28.800	90.9302
28.817	90.9296
28.833	90.9291
28.850	90.9285
28.867	90.9279
28.883	90.9275
28.900	90.9269
28.917	90.9264
28.933	90.9259
28.950	90.9256
28.967	90.9252
28.983	90.9248
29.000	90.9244
29.017	90.9240
29.033	90.9236
29.050	90.9230
29.067	90.9223
29.083	90.9218
29.100	90.9216
29.117	90.9213
29.133	90.9209
29.150	90.9205
29.167	90.9200
29.183	90.9196
29.200	90.9192
29.217	90.9187
29.233	90.9183
29.250	90.9178
29.267	90.9174
29.283	90.9168
29.300	90.9163
29.317	90.9159
29.333	90.9155
29.350	90.9151
29.367	90.9147
29.383	90.9143
29.400	90.9139
29.417	90.9136
29.433	90.9133
29.450	90.9128
29.467	90.9125
29.483	90.9121
29.500	90.9116
29.517	90.9110
29.533	90.9105
29.550	90.9100
29.567	90.9095
29.583	90.9091
29.600	90.9088
29.617	90.9085
29.633	90.9081
29.650	90.9075
29.667	90.9070
29.683	90.9065
29.700	90.9060
29.717	90.9055
29.733	90.9052
29.750	90.9049
29.767	90.9047
29.783	90.9043
29.800	90.9039
29.817	90.9035
29.833	90.9031
29.850	90.9027
29.867	90.9021
29.883	90.9015
29.900	90.9011
29.917	90.9007
29.933	90.9003
29.950	90.8999
29.967	90.8995
29.983	90.8992
30.000	90.8988
30.017	90.8983
30.033	90.8979
30.050	90.8976
30.067	90.8971
30.083	90.8967
30.100	90.8964
30.117	90.8959
30.133	90.8954
30.150	90.8952
30.167	90.8950
30.183	90.8944
30.200	90.8939
30.217	90.8935
30.233	90.8932
30.250	90.8928
30.267	90.8923
30.283	90.8918
30.300	90.8917
30.317	90.8914
30.333	90.8909
30.350	90.8905
30.367	90.8899
30.383	90.8894
30.400	90.8886
30.417	90.8880
30.433	90.8877
30.450	90.8874
30.467	90.8870
30.483	90.8867
30.500	90.8863
30.517	90.8859
30.533	90.8855
30.550	90.8851
30.567	90.8848
30.583	90.8843
30.600	90.8840
30.617	90.8838
30.633	90.8837
30.650	90.8833
30.667	90.8828
30.683	90.8823
30.700	90.8818
30.717	90.8811
30.733	90.8806
30.750	90.8802
30.767	90.8797
30.783	90.8791
30.800	90.8788
30.817	90.8784
30.833	90.8779
30.850	90.8775
30.867	90.8771
30.883	90.8767
30.900	90.8760
30.917	90.8754
30.933	90.8751
30.950	90.8748
30.967	90.8746
30.983	90.8745
31.000	90.8742
31.017	90.8740
31.033	90.8736
31.050	90.8730
31.067	90.8725
31.083	90.8720
31.100	90.8715
31.117	90.8711
31.133	90.8709
31.150	90.8706
31.167	90.8702
31.183	90.8698
31.200	90.8693
31.217	90.8690
31.233	90.8685
31.250	90.8681
31.267	90.8676
31.283	90.8671
31.300	90.8668
31.317	90.8665
31.333	90.8661
31.350	90.8657
31.367	90.8652
31.383	90.8649
31.400	90.8645
31.417	90.8642
31.433	90.8638
31.450	90.8635
31.467	90.8631
31.483	90.8627
31.500	90.8623
31.517	90.8618
31.533	90.8615
31.550	90.8610
31.567	90.8606
31.583	90.8602
31.600	90.8599
31.617	90.8594
31.633	90.8591
31.650	90.8587
31.667	90.8584
31.683	90.8580
31.700	90.8577
31.717	90.8572
31.733	90.8567
31.750	90.8563
31.767	90.8559
31.783	90.8555
31.800	90.8550
31.817	90.8546
31.833	90.8541
31.850	90.8537
31.867	90.8535
31.883	90.8530
31.900	90.8527
31.917	90.8523
31.933	90.8520
31.950	90.8515
31.967	90.8511
31.983	90.8510
32.000	90.8507
32.017	90.8503
32.033	90.8498
32.050	90.8494
32.067	90.8490
32.083	90.8489
32.100	90.8485
32.117	90.8479
32.133	90.8474
32.150	90.8470
32.167	90.8467
32.183	90.8464
32.200	90.8459
32.217	90.8456
32.233	90.8452
32.250	90.8449
32.267	90.8446
32.283	90.8444
32.300	90.8441
32.317	90.8435
32.333	90.8430
32.350	90.8425
32.367	90.8420
32.383	90.8415
32.400	90.8412
32.417	90.8408
32.433	90.8404
32.450	90.8401
32.467	90.8400
32.483	90.8397
32.500	90.8393
32.517	90.8390
32.533	90.8386
32.550	90.8382
32.567	90.8378
32.583	90.8374
32.600	90.8370
32.617	90.8366
32.633	90.8362
32.650	90.8359
32.667	90.8355
32.683	90.8350
32.700	90.8346
32.717	90.8342
32.733	90.8337
32.750	90.8332
32.767	90.8329
32.783	90.8326
32.800	90.8323
32.817	90.8322
32.833	90.8319
32.850	90.8315
32.867	90.8311
32.883	90.8306
32.900	90.8303
32.917	90.8300
32.933	90.8296
32.950	90.8292
32.967	90.8287
32.983	90.8284
33.000	90.8282
33.017	90.8278
33.033	90.8276
33.050	90.8273
33.067	90.8268
33.083	90.8265
33.100	90.8262
33.117	90.8259
33.133	90.8256
33.150	90.8252
33.167	90.8248
33.183	90.8244
33.200	90.8239
33.217	90.8235
33.233	90.8232
33.250	90.8229
33.267	90.8226
33.283	90.8221
33.300	90.8216
33.317	90.8211
33.333	90.8207
33.350	90.8204
33.367	90.8202
33.383	90.8199
33.400	90.8196
33.417	90.8192
33.433	90.8189
33.450	90.8184
33.467	90.8180
33.483	90.8176
33.500	90.8173
33.517	90.8170
33.533	90.8166
33.550	90.8163
33.567	90.8161
33.583	90.8158
33.600	90.8155
33.617	90.8152
33.633	90.8147
33.650	90.8144
33.667	90.8140
33.683	90.8136
33.700	90.8132
33.717	90.8128
33.733	90.8123
33.750	90.8120
33.767	90.8117
33.783	90.8114
33.800	90.8110
33.817	90.8106
33.833	90.8103
33.850	90.8099
33.867	90.8094
33.883	90.8090
33.900	90.8087
33.917	90.8083
33.933	90.8078
33.950	90.8074
33.967	90.8069
33.983	90.8065
34.000	90.8061
34.017	90.8059
34.033	90.8056
34.050	90.8053
34.067	90.8049
34.083	90.8046
34.100	90.8042
34.117	90.8039
34.133	90.8036
34.150	90.8033
34.167	90.8029
34.183	90.8028
34.200	90.8026
34.217	90.8023
34.233	90.8019
34.250	90.8015
34.267	90.8011
34.283	90.8006
34.300	90.8002
34.317	90.8000
34.333	90.7997
34.350	90.7993
34.367	90.7990
34.383	90.7987
34.400	90.7985
34.417	90.7983
34.433	90.7981
34.450	90.7979
34.467	90.7975
34.483	90.7969
34.500	90.7964
34.517	90.7962
34.533	90.7958
34.550	90.7954
34.567	90.7950
34.583	90.7947
34.600	90.7941
34.617	90.7937
34.633	90.7934
34.650	90.7931
34.667	90.7928
34.683	90.7925
34.700	90.7921
34.717	90.7918
34.733	90.7915
34.750	90.7912
34.767	90.7908
34.783	90.7904
34.800	90.7900
34.817	90.7896
34.833	90.7893
34.850	90.7889
34.867	90.7889
34.883	90.7888
34.900	90.7885
34.917	90.7881
34.933	90.7876
34.950	90.7873
34.967	90.7869
34.983	90.7866
35.000	90.7863
35.017	90.7860
35.033	90.7856
35.050	90.7852
35.067	90.7848
35.083	90.7845
35.100	90.7842
35.117	90.7838
35.133	90.7834
35.150	90.7828
35.167	90.7823
35.183	90.7821
35.200	90.7818
35.217	90.7816
35.233	90.7816
35.250	90.7816
35.267	90.7814
35.283	90.7811
35.300	90.7807
35.317	90.7802
35.333	90.7798
35.350	90.7795
35.367	90.7790
35.383	90.7786
35.400	90.7783
35.417	90.7781
35.433	90.7776
35.450	90.7772
35.467	90.7767
35.483	90.7762
35.500	90.7758
35.517	90.7754
35.533	90.7752
35.550	90.7751
35.567	90.7748
35.583	90.7745
35.600	90.7742
35.617	90.7740
35.633	90.7737
35.650	90.7733
35.667	90.7729
35.683	90.7725
35.700	90.7721
35.717	90.7718
35.733	90.7714
35.750	90.7713
35.767	90.7710
35.783	90.7707
35.800	90.7705
35.817	90.7703
35.833	90.7699
35.850	90.7695
35.867	90.7692
35.883	90.7689
35.900	90.7686
35.917	90.7683
35.933	90.7679
35.950	90.7676
35.967	90.7672
35.983	90.7668
36.000	90.7664
36.017	90.7661
36.033	90.7660
36.050	90.7657
36.067	90.7652
36.083	90.7649
36.100	90.7646
36.117	90.7642
36.133	90.7639
36.150	90.7635
36.167	90.7632
36.183	90.7630
36.200	90.7627
36.217	90.7625
36.233	90.7622
36.250	90.7618
36.267	90.7614
36.283	90.7611
36.300	90.7609
36.317	90.7605
36.333	90.7601
36.350	90.7598
36.367	90.7594
36.383	90.7590
36.400	90.7586
36.417	90.7582
36.433	90.7579
36.450	90.7576
36.467	90.7574
36.483	90.7571
36.500	90.7568
36.517	90.7564
36.533	90.7559
36.550	90.7557
36.567	90.7553
36.583	90.7550
36.600	90.7548
36.617	90.7545
36.633	90.7542
36.650	90.7538
36.667	90.7534
36.683	90.7532
36.700	90.7529
36.717	90.7527
36.733	90.7524
36.750	90.7520
36.767	90.7517
36.783	90.7514
36.800	90.7512
36.817	90.7511
36.833	90.7510
36.850	90.7506
36.867	90.7501
36.883	90.7496
36.900	90.7492
36.917	90.7488
36.933	90.7484
36.950	90.7481
36.967	90.7478
36.983	90.7476
37.000	90.7473
37.017	90.7471
37.033	90.7467
37.050	90.7464
37.067	90.7460
37.083	90.7456
37.100	90.7451
37.117	90.7447
37.133	90.7444
37.150	90.7442
37.167	90.7439
37.183	90.7437
37.200	90.7434
37.217	90.7431
37.233	90.7427
37.250	90.7425
37.267	90.7422
37.283	90.7419
37.300	90.7416
37.317	90.7412
37.333	90.7408
37.350	90.7406
37.367	90.7402
37.383	90.7399
37.400	90.7395
37.417	90.7391
37.433	90.7389
37.450	90.7386
37.467	90.7382
37.483	90.7379
37.500	90.7377
37.517	90.7374
37.533	90.7372
37.550	90.7369
37.567	90.7368
37.583	90.7365
37.600	90.7362
37.617	90.7358
37.633	90.7354
37.650	90.7352
37.667	90.7349
37.683	90.7346
37.700	90.7344
37.717	90.7341
37.733	90.7338
37.750	90.7335
37.767	90.7332
37.783	90.7329
37.800	90.7324
37.817	90.7319
37.833	90.7314
37.850	90.7311
37.867	90.7308
37.883	90.7306
37.900	90.7303
37.917	90.7301
37.933	90.7299
37.950	90.7297
37.967	90.7292
37.983	90.7289
38.000	90.7287
38.017	90.7282
38.033	90.7280
38.050	90.7277
38.067	90.7273
38.083	90.7271
38.100	90.7268
38.117	90.7263
38.133	90.7260
38.150	90.7258
38.167	90.7255
38.183	90.7253
38.200	90.7250
38.217	90.7247
38.233	90.7246
38.250	90.7242
38.267	90.7239
38.283	90.7236
38.300	90.7232
38.317	90.7229
38.333	90.7225
38.350	90.7222
38.367	90.7219
38.383	90.7216
38.400	90.7213
38.417	90.7210
38.433	90.7206
38.450	90.7204
38.467	90.7201
38.483	90.7199
38.500	90.7195
38.517	90.7193
38.533	90.7191
38.550	90.7189
38.567	90.7186
38.583	90.7181
38.600	90.7178
38.617	90.7174
38.633	90.7171
38.650	90.7168
38.667	90.7164
38.683	90.7162
38.700	90.7160
38.717	90.7158
38.733	90.7156
38.750	90.7154
38.767	90.7151
38.783	90.7147
38.800	90.7144
38.817	90.7139
38.833	90.7136
38.850	90.7133
38.867	90.7129
38.883	90.7127
38.900	90.7124
38.917	90.7127
38.933	90.7126
38.950	90.7124
38.967	90.7121
38.983	90.7115
39.000	90.7110
39.017	90.7106
39.033	90.7103
39.050	90.7099
39.067	90.7097
39.083	90.7095
39.100	90.7091
39.117	90.7089
39.133	90.7085
39.150	90.7082
39.167	90.7079
39.183	90.7073
39.200	90.7069
39.217	90.7066
39.233	90.7065
39.250	90.7062
39.267	90.7060
39.283	90.7058
39.300	90.7056
39.317	90.7053
39.333	90.7051
39.350	90.7047
39.367	90.7044
39.383	90.7040
39.400	90.7036
39.417	90.7033
39.433	90.7029
39.450	90.7026
39.467	90.7023
39.483	90.7020
39.500	90.7016
39.517	90.7014
39.533	90.7011
39.550	90.7008
39.567	90.7005
39.583	90.7003
39.600	90.7000
39.617	90.6998
39.633	90.6997
39.650	90.6996
39.667	90.6993
39.683	90.6990
39.700	90.6986
39.717	90.6983
39.733	90.6980
39.750	90.6978
39.767	90.6974
39.783	90.6969
39.800	90.6966
39.817	90.6962
39.833	90.6959
39.850	90.6957
39.867	90.6954
39.883	90.6952
39.900	90.6950
39.917	90.6948
39.933	90.6945
39.950	90.6943
39.967	90.6941
39.983	90.6938
40.000	90.6936
40.017	90.6933
40.033	90.6929
40.050	90.6927
40.067	90.6923
40.083	90.6921
40.100	90.6916
40.117	90.6912
40.133	90.6913
40.150	90.6910
40.167	90.6905
40.183	90.6902
40.200	90.6899
40.217	90.6893
40.233	90.6887
40.250	90.6884
40.267	90.6882
40.283	90.6882
40.300	90.6880
40.317	90.6877
40.333	90.6874
40.350	90.6874
40.367	90.6873
40.383	90.6871
40.400	90.6868
40.417	90.6865
40.433	90.6862
40.450	90.6858
40.467	90.6854
40.483	90.6852
40.500	90.6850
40.517	90.6847
40.533	90.6844
40.550	90.6840
40.567	90.6836
40.583	90.6834
40.600	90.6830
40.617	90.6828
40.633	90.6825
40.650	90.6822
40.667	90.6820
40.683	90.6819
40.700	90.6816
40.717	90.6813
40.733	90.6810
40.750	90.6807
40.767	90.6804
40.783	90.6801
40.800	90.6798
40.817	90.6795
40.833	90.6792
40.850	90.6790
40.867	90.6788
40.883	90.6784
40.900	90.6780
40.917	90.6778
40.933	90.6776
40.950	90.6773
40.967	90.6770
40.983	90.6767
41.000	90.6763
41.017	90.6760
41.033	90.6758
41.050	90.6755
41.067	90.6752
41.083	90.6749
41.100	90.6744
41.117	90.6741
41.133	90.6739
41.150	90.6737
41.167	90.6736
41.183	90.6734
41.200	90.6731
41.217	90.6728
41.233	90.6725
41.250	90.6723
41.267	90.6724
41.283	90.6721
41.300	90.6718
41.317	90.6715
41.333	90.6712
41.350	90.6709
41.367	90.6705
41.383	90.6700
41.400	90.6698
41.417	90.6694
41.433	90.6692
41.450	90.6689
41.467	90.6685
41.483	90.6682
41.500	90.6679
41.517	90.6676
41.533	90.6673
41.550	90.6669
41.567	90.6666
41.583	90.6660
41.600	90.6659
41.617	90.6658
41.633	90.6657
41.650	90.6655
41.667	90.6651
41.683	90.6649
41.700	90.6645
41.717	90.6643
41.733	90.6640
41.750	90.6638
41.767	90.6637
41.783	90.6635
41.800	90.6633
41.817	90.6631
41.833	90.6630
41.850	90.6625
41.867	90.6621
41.883	90.6618
41.900	90.6617
41.917	90.6615
41.933	90.6613
41.950	90.6612
41.967	90.6608
41.983	90.6605
42.000	90.6602
42.017	90.6600
42.033	90.6597
42.050	90.6593
42.067	90.6590
42.083	90.6588
42.100	90.6586
42.117	90.6583
42.133	90.6579
42.150	90.6576
42.167	90.6574
42.183	90.6573
42.200	90.6571
42.217	90.6568
42.233	90.6566
42.250	90.6563
42.267	90.6560
42.283	90.6557
42.300	90.6555
42.317	90.6552
42.333	90.6551
42.350	90.6547
42.367	90.6544
42.383	90.6543
42.400	90.6541
42.417	90.6539
42.433	90.6538
42.450	90.6537
42.467	90.6535
42.483	90.6532
42.500	90.6528
42.517	90.6523
42.533	90.6518
42.550	90.6515
42.567	90.6512
42.583	90.6509
42.600	90.6507
42.617	90.6503
42.633	90.6499
42.650	90.6496
42.667	90.6495
42.683	90.6494
42.700	90.6491
42.717	90.6488
42.733	90.6485
42.750	90.6483
42.767	90.6481
42.783	90.6479
42.800	90.6479
42.817	90.6476
42.833	90.6474
42.850	90.6472
42.867	90.6470
42.883	90.6466
42.900	90.6462
42.917	90.6460
42.933	90.6459
42.950	90.6456
42.967	90.6454
42.983	90.6451
43.000	90.6449
43.017	90.6447
43.033	90.6444
43.050	90.6443
43.067	90.6441
43.083	90.6437
43.100	90.6435
43.117	90.6435
43.133	90.6433
43.150	90.6430
43.167	90.6426
43.183	90.6423
43.200	90.6419
43.217	90.6416
43.233	90.6413
43.250	90.6411
43.267	90.6409
43.283	90.6407
43.300	90.6406
43.317	90.6403
43.333	90.6399
43.350	90.6393
43.367	90.6390
43.383	90.6389
43.400	90.6387
43.417	90.6384
43.433	90.6383
43.450	90.6381
43.467	90.6379
43.483	90.6377
43.500	90.6373
43.517	90.6370
43.533	90.6368
43.550	90.6365
43.567	90.6361
43.583	90.6359
43.600	90.6357
43.617	90.6356
43.633	90.6353
43.650	90.6351
43.667	90.6349
43.683	90.6347
43.700	90.6344
43.717	90.6342
43.733	90.6339
43.750	90.6336
43.767	90.6335
43.783	90.6332
43.800	90.6328
43.817	90.6327
43.833	90.6325
43.850	90.6321
43.867	90.6319
43.883	90.6316
43.900	90.6313
43.917	90.6311
43.933	90.6312
43.950	90.6310
43.967	90.6307
43.983	90.6303
44.000	90.6300
44.017	90.6297
44.033	90.6295
44.050	90.6292
44.067	90.6291
44.083	90.6289
44.100	90.6285
44.117	90.6282
44.133	90.6280
44.150	90.6278
44.167	90.6275
44.183	90.6270
44.200	90.6266
44.217	90.6265
44.233	90.6264
44.250	90.6264
44.267	90.6263
44.283	90.6261
44.300	90.6260
44.317	90.6257
44.333	90.6254
44.350	90.6252
44.367	90.6248
44.383	90.6244
44.400	90.6242
44.417	90.6238
44.433	90.6235
44.450	90.6232
44.467	90.6230
44.483	90.6228
44.500	90.6225
44.517	90.6223
44.533	90.6221
44.550	90.6219
44.567	90.6218
44.583	90.6218
44.600	90.6217
44.617	90.6214
44.633	90.6210
44.650	90.6207
44.667	90.6204
44.683	90.6200
44.700	90.6198
44.717	90.6195
44.733	90.6193
44.750	90.6191
44.767	90.6189
44.783	90.6187
44.800	90.6185
44.817	90.6182
44.833	90.6179
44.850	90.6177
44.867	90.6175
44.883	90.6173
44.900	90.6170
44.917	90.6166
44.933	90.6164
44.950	90.6162
44.967	90.6160
44.983	90.6158
45.000	90.6156
45.017	90.6154
45.033	90.6153
45.050	90.6150
45.067	90.6148
45.083	90.6146
45.100	90.6142
45.117	90.6139
45.133	90.6137
45.150	90.6135
45.167	90.6132
45.183	90.6131
45.200	90.6128
45.217	90.6126
45.233	90.6124
45.250	90.6120
45.267	90.6117
45.283	90.6115
45.300	90.6112
45.317	90.6110
45.333	90.6108
45.350	90.6104
45.367	90.6102
45.383	90.6100
45.400	90.6099
45.417	90.6099
45.433	90.6097
45.450	90.6096
45.467	90.6091
45.483	90.6088
45.500	90.6084
45.517	90.6079
45.533	90.6078
45.550	90.6075
45.567	90.6074
45.583	90.6072
45.600	90.6071
45.617	90.6068
45.633	90.6066
45.650	90.6064
45.667	90.6066
45.683	90.6065
45.700	90.6060
45.717	90.6056
45.733	90.6051
45.750	90.6045
45.767	90.6041
45.783	90.6038
45.800	90.6037
45.817	90.6035
45.833	90.6034
45.850	90.6033
45.867	90.6032
45.883	90.6030
45.900	90.6028
45.917	90.6026
45.933	90.6023
45.950	90.6019
45.967	90.6016
45.983	90.6013
46.000	90.6011
46.017	90.6008
46.033	90.6005
46.050	90.6003
46.067	90.6000
46.083	90.5998
46.100	90.5996
46.117	90.5994
46.133	90.5991
46.150	90.5988
46.167	90.5987
46.183	90.5986
46.200	90.5983
46.217	90.5979
46.233	90.5976
46.250	90.5974
46.267	90.5970
46.283	90.5968
46.300	90.5966
46.317	90.5965
46.333	90.5965
46.350	90.5964
46.367	90.5962
46.383	90.5960
46.400	90.5957
46.417	90.5954
46.433	90.5949
46.450	90.5946
46.467	90.5942
46.483	90.5939
46.500	90.5938
46.517	90.5940
46.533	90.5939
46.550	90.5937
46.567	90.5933
46.583	90.5929
46.600	90.5925
46.617	90.5922
46.633	90.5920
46.650	90.5918
46.667	90.5918
46.683	90.5917
46.700	90.5915
46.717	90.5910
46.733	90.5906
46.750	90.5905
46.767	90.5904
46.783	90.5904
46.800	90.5904
46.817	90.5902
46.833	90.5901
46.850	90.5899
46.867	90.5896
46.883	90.5894
46.900	90.5892
46.917	90.5888
46.933	90.5884
46.950	90.5882
46.967	90.5878
46.983	90.5875
47.000	90.5872
47.017	90.5870
47.033	90.5868
47.050	90.5868
47.067	90.5865
47.083	90.5861
47.100	90.5857
47.117	90.5854
47.133	90.5852
47.150	90.5849
47.167	90.5847
47.183	90.5844
47.200	90.5843
47.217	90.5841
47.233	90.5839
47.250	90.5837
47.267	90.5835
47.283	90.5833
47.300	90.5829
47.317	90.5827
47.333	90.5824
47.350	90.5823
47.367	90.5821
47.383	90.5820
47.400	90.5819
47.417	90.5816
47.433	90.5815
47.450	90.5815
47.467	90.5814
47.483	90.5812
47.500	90.5808
47.517	90.5805
47.533	90.5802
47.550	90.5799
47.567	90.5796
47.583	90.5794
47.600	90.5793
47.617	90.5791
47.633	90.5788
47.650	90.5786
47.667	90.5783
47.683	90.5781
47.700	90.5778
47.717	90.5776
47.733	90.5773
47.750	90.5772
47.767	90.5771
47.783	90.5770
47.800	90.5768
47.817	90.5765
47.833	90.5762
47.850	90.5760
47.867	90.5755
47.883	90.5753
47.900	90.5751
47.917	90.5748
47.933	90.5744
47.950	90.5738
47.967	90.5732
47.983	90.5730
48.000	90.5727
48.017	90.5721
48.033	90.5714
48.050	90.5707
48.067	90.5701
48.083	90.5692
48.100	90.5687
48.117	90.5677
48.133	90.5667
48.150	90.5658
48.167	90.5648
48.183	90.5636
48.200	90.5623
48.217	90.5609
48.233	90.5596
48.250	90.5583
48.267	90.5571
48.283	90.5556
48.300	90.5543
48.317	90.5527
48.333	90.5511
48.350	90.5495
48.367	90.5482
48.383	90.5467
48.400	90.5453
48.417	90.5436
48.433	90.5421
48.450	90.5406
48.467	90.5392
48.483	90.5380
48.500	90.5367
48.517	90.5353
48.533	90.5337
48.550	90.5321
48.567	90.5306
48.583	90.5292
48.600	90.5279
48.617	90.5266
48.633	90.5252
48.650	90.5239
48.667	90.5226
48.683	90.5212
48.700	90.5199
48.717	90.5186
48.733	90.5173
48.750	90.5161
48.767	90.5149
48.783	90.5137
48.800	90.5124
48.817	90.5112
48.833	90.5099
48.850	90.5086
48.867	90.5074
48.883	90.5062
48.900	90.5050
48.917	90.5039
48.933	90.5028
48.950	90.5017
48.967	90.5006
48.983	90.4995
49.000	90.4983
49.017	90.4971
49.033	90.4959
49.050	90.4948
49.067	90.4938
49.083	90.4928
49.100	90.4917
49.117	90.4906
49.133	90.4896
49.150	90.4886
49.167	90.4874
49.183	90.4863
49.200	90.4853
49.217	90.4841
49.233	90.4829
49.250	90.4819
49.267	90.4808
49.283	90.4797
49.300	90.4788
49.317	90.4777
49.333	90.4766
49.350	90.4756
49.367	90.4745
49.383	90.4735
49.400	90.4725
49.417	90.4715
49.433	90.4704
49.450	90.4694
49.467	90.4683
49.483	90.4672
49.500	90.4662
49.517	90.4650
49.533	90.4641
49.550	90.4632
49.567	90.4623
49.583	90.4615
49.600	90.4607
49.617	90.4600
49.633	90.4590
49.650	90.4580
49.667	90.4570
49.683	90.4559
49.700	90.4549
49.717	90.4540
49.733	90.4530
49.750	90.4521
49.767	90.4514
49.783	90.4507
49.800	90.4497
49.817	90.4485
49.833	90.4475
49.850	90.4467
49.867	90.4460
49.883	90.4451
49.900	90.4440
49.917	90.4428
49.933	90.4418
49.950	90.4409
49.967	90.4401
49.983	90.4393
50.000	90.4384
50.017	90.4373
50.033	90.4362
50.050	90.4351
50.067	90.4343
50.083	90.4335
50.100	90.4328
50.117	90.4322
50.133	90.4314
50.150	90.4305
50.167	90.4296
50.183	90.4287
50.200	90.4279
50.217	90.4269
50.233	90.4260
50.250	90.4256
50.267	90.4248
50.283	90.4239
50.300	90.4230
50.317	90.4221
50.333	90.4210
50.350	90.4200
50.367	90.4190
50.383	90.4181
50.400	90.4173
50.417	90.4166
50.433	90.4159
50.450	90.4152
50.467	90.4144
50.483	90.4136
50.500	90.4126
50.517	90.4118
50.533	90.4109
50.550	90.4101
50.567	90.4094
50.583	90.4086
50.600	90.4078
50.617	90.4070
50.633	90.4061
50.650	90.4051
50.667	90.4042
50.683	90.4035
50.700	90.4028
50.717	90.4020
50.733	90.4012
50.750	90.4004
50.767	90.3996
50.783	90.3988
50.800	90.3981
50.817	90.3973
50.833	90.3964
50.850	90.3957
50.867	90.3949
50.883	90.3941
50.900	90.3933
50.917	90.3926
50.933	90.3918
50.950	90.3910
50.967	90.3903
50.983	90.3894
51.000	90.3886
51.017	90.3879
51.033	90.3873
51.050	90.3867
51.067	90.3859
51.083	90.3850
51.100	90.3842
51.117	90.3833
51.133	90.3824
51.150	90.3818
51.167	90.3812
51.183	90.3805
51.200	90.3797
51.217	90.3787
51.233	90.3778
51.250	90.3768
51.267	90.3761
51.283	90.3756
51.300	90.3751
51.317	90.3745
51.333	90.3738
51.350	90.3731
51.367	90.3722
51.383	90.3714
51.400	90.3706
51.417	90.3700
51.433	90.3693
51.450	90.3686
51.467	90.3679
51.483	90.3670
51.500	90.3662
51.517	90.3653
